PoF,Order proportion
1.0177003092742454,22.0
1.0039691501715164,4.0
1.0017198047397333,23.0
1.0015919696095863,4.0
1.007900964591696,22.0
1.0032348729277254,3.0
1.0015994254558451,22.0
1.0,3.0
1.0122661611928105,21.0
1.0,4.0
1.0005176061469498,20.0
1.0069980454577299,3.0
1.028728158256044,23.0
1.009358265774526,4.0
1.002182792485862,21.0
1.0,4.0
1.0209012674933329,21.0
1.0115673607626692,4.0
1.0076582737629285,21.0
1.0019834113452486,3.0
1.0070055752781535,20.0
1.0087209538238917,5.0
1.0099380567796026,21.0
1.000636763566376,4.0
1.001813356037523,20.0
1.0038526561646215,4.0
1.0114220786227996,20.0
1.0046480994147804,4.0
1.0069894448915413,21.0
1.0,3.0
1.0022018829492125,23.0
1.0012091079846075,3.0
1.007834455191777,21.0
1.002873010936428,5.0
1.0130300739060112,21.0
1.006568377423874,3.0
1.0012090079672136,21.0
1.0,4.0
1.015586722321936,21.0
1.0078590158740814,5.0
1.0039099976252672,20.0
1.0052037278401604,4.0
1.0074545308426543,21.0
1.0,4.0
1.0072008636060072,22.0
1.0068316932506154,3.0
1.0230921515047287,21.0
1.0022012437806103,5.0
1.0000456899177579,20.0
1.0045951483511792,4.0
1.002611567561272,21.0
1.0,3.0
1.0004365535740631,21.0
1.0001417259826242,4.0
1.0,20.0
1.0038124505801644,4.0
1.0059643905032447,20.0
1.001145547221635,4.0
1.0031178130074805,20.0
1.0018119270350143,4.0
1.0027853245819496,20.0
1.0,5.0
1.0083207454721448,21.0
1.000562534244196,6.0
1.0018992972600138,21.0
1.0,4.0
1.0306482446509089,21.0
1.0,4.0
1.0161148291651991,21.0
1.0025967865561776,4.0
1.0110518960501875,20.0
1.000129874852592,4.0
1.0046836963369286,21.0
1.0032272333968886,4.0
1.01387696733337,20.0
1.001018254278556,4.0
1.009072449146977,21.0
1.0,3.0
1.0120129014892618,20.0
1.0018988020984214,5.0
1.0073674083546962,20.0
1.002261101706996,4.0
1.0096172578152394,20.0
1.000489749359916,4.0
1.0,21.0
1.001566508225958,5.0
1.0063287724298227,21.0
1.009070954705833,4.0
1.0067852180551056,22.0
1.0006238689281088,3.0
1.0041340549517905,22.0
1.0005141328166718,3.0
1.0087417627966448,21.0
1.0024448727932742,4.0
1.01349326436648,21.0
1.0023989874927555,4.0
1.0072571263913939,20.0
1.0,4.0
1.0095565749235476,20.0
1.0015830418610987,4.0
1.0080309031485788,20.0
1.0024234548280313,4.0
1.0163593181509858,21.0
1.0,3.0
1.0113744891768914,22.0
1.0,4.0
1.0102659418664333,21.0
1.0031376056873953,4.0
1.0003535509672494,21.0
1.0030720717472326,4.0
1.0087345277540691,20.0
1.0020261750722157,4.0
1.001596301784686,20.0
1.0053830357808935,3.0
1.0066144300854232,20.0
1.0,4.0
1.0,21.0
1.0015485610215356,4.0
1.0,20.0
1.0015974056776487,4.0
1.0093776929185743,22.0
1.002343957123281,3.0
1.0085823285275666,21.0
1.0,4.0
1.0046691015053526,21.0
1.0048606425986923,4.0
1.0024079812945847,20.0
1.008145242511407,6.0
1.0060056723971071,21.0
1.0024110309543055,4.0
1.0130030382634791,21.0
1.0000724376039887,4.0
1.009259854046908,20.0
1.0006421026722172,4.0
1.0121297789037311,21.0
1.0013345186072815,5.0
1.0045237298498595,20.0
1.0,4.0
1.0043956057568373,20.0
1.0043148140087477,3.0
1.0085407714289163,20.0
1.0002429874236216,4.0
1.0047457480292223,20.0
1.0017329044247023,4.0
1.0043786746619767,21.0
1.0011818459285982,5.0
1.001702090329538,21.0
1.0035710227541734,4.0
1.0100253410705724,20.0
1.0145940826876372,4.0
1.004788691492695,21.0
1.000269195248201,4.0
1.0076809835907767,21.0
1.0037553570326398,4.0
1.0046725963699916,21.0
1.0,3.0
1.0273972686124173,20.0
1.011624221729218,4.0
1.0038431233547211,20.0
1.0022868847413897,3.0
1.0297661594411627,20.0
1.0001352523518263,3.0
1.000490094896344,21.0
1.0019636629027286,3.0
1.0041365011424892,22.0
1.000603057152681,3.0
1.0214800688994394,22.0
1.0022552317367532,5.0
1.0181668713833827,21.0
1.0030095504818997,4.0
1.0030949245882423,21.0
1.0,4.0
1.0061213556197746,20.0
1.0,5.0
1.007281078595509,21.0
1.0005810016314218,3.0
1.0071266373878855,21.0
1.000079155787264,4.0
1.0171635513685986,20.0
1.0008182752311972,5.0
1.0030919553497508,22.0
1.0032477134110276,4.0
1.005201347400965,20.0
1.0026274055881894,4.0
1.0064242674629988,21.0
1.0,5.0
1.0112854903056552,21.0
1.002050606027317,4.0
1.0133499660374492,22.0
1.0012208117002592,3.0
1.004226536615986,20.0
1.0,5.0
1.0161002590312966,22.0
1.0012555346670466,4.0
1.0,20.0
1.0021794017925285,3.0
1.0102896108500656,22.0
1.0006062492145096,4.0
1.0004119185730758,20.0
1.0001887133137557,4.0
1.004581308765066,21.0
1.0021557368462406,4.0
1.0042854803050774,20.0
1.001911163404471,3.0
1.0090020415664156,20.0
1.0029997633923444,3.0
1.0039471289283637,21.0
1.0000173130770331,3.0
1.0021728144248028,21.0
1.0019112921885698,4.0
1.0126946978263462,20.0
1.001897145354226,7.0
1.0254895009955949,20.0
1.0,4.0
1.0151321680160448,21.0
1.0,4.0
1.0054269069302855,20.0
1.0,4.0
1.003756407691568,20.0
1.0004835449179268,4.0
1.0088086861214718,21.0
1.003265670868088,5.0
1.0116336217255464,20.0
1.002715779616045,4.0
1.014243022944114,20.0
1.0,3.0
1.0077636271649475,21.0
1.0,5.0
1.007997931271627,20.0
1.0006064643639605,4.0
1.0036368067031254,20.0
1.0,4.0
1.0065810736002954,20.0
1.0,4.0
1.006834550958175,21.0
1.0,4.0
1.0030639516759126,20.0
1.0,4.0
1.0031973800747542,23.0
1.0,4.0
1.0178916587901703,22.0
1.003436758271612,4.0
1.0253720508915505,20.0
1.0,4.0
1.0029115445532573,20.0
1.0005238437046045,4.0
1.0010244760075406,22.0
1.0006655911687417,4.0
1.0054075740808226,21.0
1.0000309850274958,3.0
1.0213972144341812,21.0
1.0002148897213596,3.0
1.0,20.0
1.0019843308588134,3.0
1.0025775514409723,22.0
1.0013750978734675,5.0
1.0241277547065812,21.0
1.0007380390747154,4.0
1.0059578336560908,21.0
1.0009270218079476,4.0
1.0008013173746924,21.0
1.0004406032258713,3.0
1.0,20.0
1.0,4.0
1.0240079319904458,20.0
1.0,3.0
1.0001019927637589,20.0
1.0013278450762781,4.0
1.0074226401018072,20.0
1.0018553063847218,3.0
1.0113033790340233,20.0
1.0,4.0
1.0091814159916814,20.0
1.0079963899368238,4.0
1.0072072810568289,22.0
1.0019036070403669,4.0
1.003053756329032,21.0
1.001502315211799,4.0
1.0074765499133393,20.0
1.0,3.0
1.0132029436720624,20.0
1.0005952463184524,5.0
1.0094707767341944,20.0
1.0009070159651496,3.0
1.0080939205507575,21.0
1.0027030910778576,3.0
1.005739475241916,20.0
1.0019163961007156,3.0
1.0052653073658027,22.0
1.0,4.0
1.004097505151044,21.0
1.0,4.0
1.0101005019291573,20.0
1.0014239522802058,4.0
1.0,24.0
1.0,5.0
1.0,20.0
1.0,4.0
1.0030974985736425,21.0
1.001191014191888,4.0
1.003654493754671,20.0
1.0121864078264544,5.0
1.0352073930528876,22.0
1.0005823344181206,4.0
1.0091585213550092,20.0
1.004848824850663,4.0
1.0129931960927903,20.0
1.0003332326989571,4.0
1.0041415001318668,20.0
1.0,4.0
1.0066941040303057,21.0
1.002899922031194,3.0
1.0062081909370981,20.0
1.0,4.0
1.0,20.0
1.001602085457527,4.0
1.025157430466464,21.0
1.0005889256654834,4.0
1.0052968050393543,20.0
1.0082302119045838,3.0
1.0016964639180026,21.0
1.0000460232889796,6.0
1.0050080899028921,21.0
1.0,3.0
1.016118929400358,20.0
1.001027864594797,5.0
1.0222059518375792,21.0
1.0008840866759048,3.0
1.00017678852488,20.0
1.0038104005704611,4.0
1.0114843563070048,20.0
1.006886972789578,3.0
1.0105938582266798,21.0
1.0,4.0
1.0023314063125404,20.0
1.0008196583602862,4.0
1.0,21.0
1.0053325265326554,4.0
1.0045398753652026,20.0
1.0,4.0
1.0149918235123696,21.0
1.0001327961905746,3.0
1.0061478562349262,21.0
1.0,4.0
1.006404200827773,20.0
1.0000956316854175,4.0
1.0122795816746268,20.0
1.0002981989865574,4.0
1.0054941122356487,20.0
1.0,3.0
1.0108103550139325,21.0
1.0035089086143263,4.0
1.019979825892554,22.0
1.00121946257816,4.0
1.0022756751626611,21.0
1.0,3.0
1.0134099222176622,21.0
1.0047460031680098,4.0
1.0063001934579556,21.0
1.009694192239075,5.0
1.011261264153633,20.0
1.0001433249606275,4.0
1.00646316613886,21.0
1.0030735293089421,4.0
1.0,20.0
1.0,3.0
1.0040027131085285,20.0
1.0,4.0
1.0068394061858643,20.0
1.0013417498683128,5.0
1.001466832048553,25.0
1.0032997094595444,4.0
1.0186177912211873,20.0
1.00045440333056,4.0
1.0025144627907863,21.0
1.0009051045583726,4.0
1.0089462102741373,22.0
1.0010396453730617,3.0
1.0033896229640453,20.0
1.0027101561926453,5.0
1.0067151754691632,22.0
1.0,5.0
1.00385935194321,20.0
1.0030757727764246,5.0
1.0009074378952485,20.0
1.0025114540341264,4.0
1.0078330715668469,20.0
1.0057066439023896,4.0
1.008355106461463,22.0
1.0018351663837637,4.0
1.00380908114772,20.0
1.0019342120530152,4.0
1.009367648993809,21.0
1.0009629060712073,5.0
1.0073530559675279,20.0
1.0,4.0
1.0065316462862322,20.0
1.0000284259671792,3.0
1.0064509965799133,22.0
1.0001732574050388,4.0
1.0055204253525893,21.0
1.0,3.0
1.0050634190944199,20.0
1.0150138964839466,3.0
1.012300480789291,20.0
1.0004624733131764,4.0
1.009757141649648,20.0
1.0022104692464213,4.0
1.0053601047015344,22.0
1.00086099999086,3.0
1.0226016970901501,21.0
1.0004090296048993,4.0
1.0073904622439105,21.0
1.0040019785579533,4.0
1.0058848585633244,22.0
1.004332341383855,4.0
1.0228748207549219,20.0
1.000738850080602,3.0
1.0031368115005654,21.0
1.0002670272655005,3.0
1.0075947512148793,20.0
1.0,5.0
1.0,20.0
1.002515248111113,5.0
1.0043013035039186,21.0
1.0002476967477298,4.0
1.0105872687687594,20.0
1.0050135240370803,4.0
1.0167094094921914,20.0
1.0,4.0
1.0147431947923689,20.0
1.0013201914118746,5.0
1.0118821517300793,21.0
1.0024299293945045,4.0
1.006489637312748,20.0
1.0066961362972513,4.0
1.0154398726434046,23.0
1.0015965851459794,4.0
1.0015767360713734,21.0
1.0042089508819712,5.0
1.0039191149461784,21.0
1.0010565318968467,5.0
1.0088393922195675,22.0
1.0035505578117117,4.0
1.0067268836853085,20.0
1.0003772016346553,4.0
1.0052984244115144,20.0
1.0010661577726867,3.0
1.0047897248801336,21.0
1.0,3.0
1.0077883702584534,20.0
1.0008671167567913,4.0
1.0321603039109188,21.0
1.0,4.0
1.0007814503929462,20.0
1.001659919739593,3.0
1.0069065171188258,21.0
1.0003305733576584,4.0
1.0058471715030213,21.0
1.008625598947256,4.0
1.0074316495602633,20.0
1.0,4.0
1.0085826950792514,21.0
1.0036276443658458,3.0
1.000674621208118,22.0
1.0011043954070034,4.0
1.007354666597306,21.0
1.0003157560702924,4.0
1.0,20.0
1.0,4.0
1.0226505196899174,20.0
1.0006976756149188,4.0
1.0023977275073082,20.0
1.0,4.0
1.016727867362528,20.0
1.0,4.0
1.0066849524033032,20.0
1.0,3.0
1.0167604205090373,21.0
1.0032392387733204,6.0
1.0027961868974409,21.0
1.0021307960141663,3.0
1.0013996928451812,20.0
1.0012280994938254,3.0
1.0000839676945343,21.0
1.0004159639689143,5.0
1.000725864989112,21.0
1.0075804730917086,4.0
1.004588408205635,21.0
1.0027391290389347,4.0
1.0076943604908764,20.0
1.001021886473126,4.0
1.0089529650284346,21.0
1.0,5.0
1.0029376198169322,20.0
1.0001358782530854,5.0
1.0029639304185936,22.0
1.0018857321261319,5.0
1.0,21.0
1.0005618512755248,4.0
1.0103442764477377,22.0
1.001837354660174,4.0
1.0003379224201268,20.0
1.0007882007300355,4.0
1.0037744214700357,20.0
1.0,4.0
1.0076429271721334,20.0
1.0010590155744419,4.0
1.010405422184736,20.0
1.0007672416402045,4.0
1.0015861116335874,20.0
1.0,4.0
1.0035020125763632,20.0
1.004396689579103,4.0
1.0165506041071808,21.0
1.0022298702984502,3.0
1.006703176111554,20.0
1.0,3.0
1.005397182213794,22.0
1.004046593915104,4.0
1.0042903868074178,20.0
1.0002232392620272,4.0
1.0098295538059625,21.0
1.0,4.0
1.0024382924450446,20.0
1.0,4.0
1.0185300504102879,21.0
1.0073855452471348,5.0
1.0044773479004392,21.0
1.001690030501931,5.0
1.0043731581014368,21.0
1.0000089662433747,3.0
1.0035407054474104,20.0
1.0015177344976454,4.0
1.0198024625484998,22.0
1.0025745565535487,5.0
1.0037924372890163,20.0
1.0039216456079967,4.0
1.0185478171686506,20.0
1.000325959987594,5.0
1.0094287170458232,20.0
1.007052287875334,7.0
1.0132238920906456,20.0
1.0013740306961674,3.0
1.0120297257256712,20.0
1.0003018033048061,4.0
1.004045039739,21.0
1.0163459329785636,4.0
1.0009390718196984,22.0
1.0006304621442126,5.0
1.0011378657032075,20.0
1.0032550884543423,4.0
1.009009793974797,20.0
1.0025307431415114,4.0
1.0039103283020794,20.0
1.0020024282597455,4.0
1.0061272722582193,21.0
1.0017370623906254,5.0
1.00517049711053,21.0
1.001727412646953,4.0
1.007779962269756,20.0
1.00008335651859,4.0
1.0040944936138925,20.0
1.0003172911752842,4.0
1.0019286442644662,21.0
1.0009464872497358,3.0
1.0020268054208437,20.0
1.006335272960845,5.0
1.0211057053335466,20.0
1.0026532376381232,4.0
1.00086835331164,21.0
1.0032852977925866,4.0
1.0077668750708013,21.0
1.0066513804700294,5.0
1.012778343214387,21.0
1.0009338781146178,4.0
1.0008301075549577,20.0
1.0027410813103965,5.0
1.0,20.0
1.0,4.0
1.0068622624523003,21.0
1.0003534688703621,4.0
1.0077186385169414,20.0
1.007446913003097,4.0
1.0036629862319786,22.0
1.0002031358401553,3.0
1.0018533780371757,20.0
1.0,4.0
1.0087619404968495,20.0
1.0019189422655075,4.0
1.0241842091816213,23.0
1.0020765741455775,5.0
1.0026972130835,20.0
1.0005605289625843,4.0
1.0042882342161752,20.0
1.0003713360787256,3.0
1.0143112316614502,20.0
1.0005420494589523,3.0
1.0073146796588859,20.0
1.003464662359395,3.0
1.0050397905081674,20.0
1.00213672361516,3.0
1.0,22.0
1.0007924966269328,4.0
1.0002954523349104,20.0
1.0,5.0
1.0059248865851602,20.0
1.0,5.0
1.0055587106544823,20.0
1.0,3.0
1.000079823678364,20.0
1.0038846271967048,4.0
1.0046796084856335,20.0
1.0,4.0
1.0085700848845904,20.0
1.0006130058295393,4.0
1.0056004140980197,22.0
1.0014021133430768,3.0
1.0169879266454813,20.0
1.0039689853370424,3.0
1.0164383180140342,20.0
1.0100239101459294,4.0
1.008772439374505,22.0
1.0001893303539489,5.0
1.0037768273265444,22.0
1.00159284241807,3.0
1.0010601506854955,20.0
1.0014488018032486,5.0
1.0185812861039985,20.0
1.000178334610333,3.0
1.0060293183602282,20.0
1.0,4.0
1.0192315185188001,22.0
1.0,3.0
1.0070203160525846,22.0
1.0026195339183466,4.0
1.0017743700356603,20.0
1.0005946007149442,5.0
1.002868326680152,20.0
1.0,5.0
1.0081887367886817,20.0
1.0037781287460357,3.0
1.0068089699409164,21.0
1.0005382380448251,4.0
1.0065391603591978,21.0
1.0021434570005463,5.0
1.0020025567002975,20.0
1.0007633972359367,4.0
1.0010717751300446,20.0
1.0057867787164858,4.0
1.0097662899231186,20.0
1.0077219525467749,4.0
1.00537211395176,22.0
1.001871480753464,4.0
1.0,20.0
1.0011629138295524,4.0
1.0095965025853142,20.0
1.0,4.0
1.0097369907481888,20.0
1.0,4.0
1.0002964078092853,21.0
1.0,4.0
1.012330185634999,21.0
1.0,3.0
1.0084866098904872,20.0
1.0,4.0
1.0102670210205813,23.0
1.0,3.0
1.0161334825113835,20.0
1.0104163666852084,4.0
1.022292515774892,22.0
1.003026504878497,3.0
1.003978222260431,20.0
1.0049668080819565,4.0
1.0058652609084369,20.0
1.0017432684633432,4.0
1.031456112548757,20.0
1.0015466317135098,4.0
1.002304303104823,21.0
1.0,3.0
1.0062305439886339,20.0
1.0,4.0
1.0000527335937428,21.0
1.0,5.0
1.0045322302276527,20.0
1.003666618387421,4.0
1.0036087633675737,20.0
1.0,3.0
1.0017338126184507,20.0
1.0031696422173664,4.0
1.0,20.0
1.000941973133671,4.0
1.0128132825012977,21.0
1.0,3.0
1.001978516123966,20.0
1.0,5.0
1.0,20.0
1.0054918205921204,4.0
1.0379972305730505,21.0
1.0,3.0
1.0120972727112165,20.0
1.0,3.0
1.00417101485498,20.0
1.0008810936034305,3.0
1.0161104514116583,20.0
1.008672420802569,3.0
1.012205720434276,20.0
1.000214789288954,4.0
1.0047117520983737,20.0
1.0004296194408901,4.0
1.0060544799833309,20.0
1.0029662120210698,3.0
1.0090774829272904,22.0
1.0014381645721209,4.0
1.0006025406949044,20.0
1.00067640103872,5.0
1.0095867900857056,21.0
1.0,3.0
1.0,20.0
1.0033409997710654,4.0
1.01742649223727,20.0
1.0,4.0
1.006846936618655,24.0
1.0024818709578116,4.0
1.0,20.0
1.0003986140144896,4.0
1.011661584884032,24.0
1.0015892331079805,4.0
1.0037421500715746,21.0
1.0009540017922671,4.0
1.0204417783713668,20.0
1.0012605736335782,4.0
1.0,20.0
1.0,3.0
1.0155158262532864,21.0
1.0043277154489192,4.0
1.0140004691677091,20.0
1.0021604005351714,5.0
1.0152890566914874,20.0
1.0001047889027554,3.0
1.0025605957681383,20.0
1.0040195012252153,4.0
1.00775787806145,21.0
1.002016303545334,4.0
1.012276525061807,20.0
1.0002097248658937,4.0
1.0086674005145309,21.0
1.0059747543593969,5.0
1.0081529361647252,22.0
1.0009625973627123,4.0
1.0067792368350528,21.0
1.0064622929018674,3.0
1.0062588529618575,20.0
1.0002907097179203,4.0
1.0,21.0
1.0007849578004815,3.0
1.0105389408466001,20.0
1.0003625161705048,4.0
1.010484265137552,20.0
1.0005404256643693,4.0
1.0120851023394002,21.0
1.003857335674988,4.0
1.0161065212495404,22.0
1.0,3.0
1.0043356337015774,21.0
1.0008585675489687,4.0
1.0008301156990078,21.0
1.0032811044454584,3.0
1.006218911278214,22.0
1.0025399180771313,4.0
1.0118954732439407,20.0
1.001694204859919,4.0
1.0061768636045867,20.0
1.0,3.0
1.0069047362174992,23.0
1.0,4.0
1.0043093564641146,20.0
1.0,4.0
1.0121382652000457,21.0
1.003304903031997,4.0
1.0300920559817457,20.0
1.0078270214482183,5.0
1.003440781252776,23.0
1.0026555271448443,4.0
1.0105343442823813,20.0
1.001221163561054,5.0
1.0139605469603108,21.0
1.0026423763114098,4.0
1.0083609671490246,21.0
1.0,3.0
1.0,20.0
1.0,3.0
1.0073450018724701,22.0
1.0,3.0
1.0217272067412801,23.0
1.0006405090193993,4.0
1.0126073372431161,20.0
1.0037824434060276,5.0
1.0011400672075947,20.0
1.0,4.0
1.0101489115456594,21.0
1.0026730938048856,4.0
1.0213373749908874,24.0
1.0028967640598503,4.0
1.0131909825615901,21.0
1.0,4.0
1.0007805496882103,20.0
1.0049704822253585,4.0
1.0039550646732225,20.0
1.0004032147592088,4.0
1.0039502091524515,20.0
1.0,6.0
1.0050309527932013,22.0
1.003501520389725,5.0
1.026676644151684,21.0
1.0004496140222932,3.0
1.017858565021472,21.0
1.0008524680483633,4.0
1.0090475494890687,30.0
1.0034884158003128,3.0
1.0096119139126905,31.0
1.0,5.0
1.0387977246188456,31.0
1.0,4.0
1.0121320531083153,31.0
1.0,4.0
1.0258581986675896,30.0
1.000911985773022,4.0
1.009141582940751,30.0
1.002895293074724,3.0
1.0031562976410493,30.0
1.000766709703049,3.0
1.0108818062454936,30.0
1.0,4.0
1.0143241282346627,31.0
1.0054358477793115,5.0
1.0044396210093762,30.0
1.0003090299120645,4.0
1.0156554248773266,30.0
1.0003417146174263,4.0
1.023656338458262,30.0
1.0036161424872136,4.0
1.009735418668813,30.0
1.000512073186999,6.0
1.0430364676154185,30.0
1.0,3.0
1.0036971499935328,30.0
1.0017776163944685,3.0
1.0092593175636893,30.0
1.0,4.0
1.0133107427732706,31.0
1.0,4.0
1.013733688269944,30.0
1.0026034269214348,3.0
1.0202771221630524,30.0
1.0002061694085589,4.0
1.01772480740953,31.0
1.0008635138982374,3.0
1.040293591453893,31.0
1.0012727584042007,4.0
1.0148266307426175,30.0
1.0005208934255445,4.0
1.0072144394524913,32.0
1.0028504417990955,4.0
1.0188084666564914,30.0
1.001186280193567,4.0
1.007524926710675,31.0
1.0,4.0
1.0117659065194382,30.0
1.0034552265594079,4.0
1.0265134874983548,31.0
1.00302544996262,4.0
1.023018643331671,32.0
1.0,4.0
1.0218012181259102,32.0
1.0,5.0
1.0112225892699898,30.0
1.000399699308777,3.0
1.0078688747772722,30.0
1.0,4.0
1.0040790411258953,30.0
1.0,4.0
1.0216413778086317,31.0
1.002737374138019,4.0
1.0145146171200554,30.0
1.0,3.0
1.0035122297019703,31.0
1.0,4.0
1.0100240823649203,30.0
1.0081774610189533,3.0
1.02390259864236,30.0
1.0043470048928353,3.0
1.017072587689515,31.0
1.0,4.0
1.0138937688909804,30.0
1.0041214069081665,6.0
1.0069920676884514,30.0
1.0,4.0
1.0107834973587644,30.0
1.0075312853985008,3.0
1.0229588784346746,31.0
1.0005530054044007,4.0
1.0217121016499917,31.0
1.0,3.0
1.0157538856627721,30.0
1.0006352178710283,5.0
1.018697373875277,31.0
1.0047867767185985,3.0
1.0156899898207192,32.0
1.0004476585056616,4.0
1.0141898812096448,30.0
1.0011794306007158,4.0
1.0053497520950159,30.0
1.0013918635832857,4.0
1.013950544283783,32.0
1.0,4.0
1.007305242661305,31.0
1.0055619309971155,3.0
1.0161077619743297,33.0
1.000029897219194,4.0
1.0343094615016033,30.0
1.0,3.0
1.0072706368508229,30.0
1.0022193684277225,4.0
1.0116589483778975,30.0
1.0015780492401962,4.0
1.018967880279209,30.0
1.0009233368835373,4.0
1.0127712387532906,32.0
1.0011024793329608,4.0
1.0135770190368774,31.0
1.000682729329576,4.0
1.017784427263268,31.0
1.000446186386439,3.0
1.0075346866551576,31.0
1.0019938641507942,3.0
1.002755097880535,31.0
1.0000513077716864,4.0
1.0019318632907057,32.0
1.0038991320248059,3.0
1.0226406368386354,31.0
1.0043220224564449,3.0
1.0102852437771543,31.0
1.000308233510921,4.0
1.0107069133125575,30.0
1.000085687010694,3.0
1.0182546284986154,30.0
1.0,5.0
1.0125040913634635,31.0
1.0044774274033006,5.0
1.034477957745982,32.0
1.0027133317455945,4.0
1.0013563619701404,30.0
1.0037029339789785,4.0
1.0026866288880567,30.0
1.0079558534340087,3.0
1.016544233616469,30.0
1.0002717567605615,3.0
1.007773461571672,30.0
1.0008084909147446,4.0
1.0359891368251537,30.0
1.0002439311465956,5.0
1.0075574968565313,32.0
1.0008587311607124,3.0
1.0,30.0
1.0,4.0
1.018502543997167,31.0
1.001085606321569,3.0
1.002142143218166,30.0
1.000201008113302,4.0
1.0130204193113121,30.0
1.0000827376673405,5.0
1.0149093568142347,30.0
1.0069479075702903,3.0
1.018298940434433,30.0
1.0,5.0
1.0095068276667212,30.0
1.0013584560953372,3.0
1.003194702479461,30.0
1.0006255984602863,3.0
1.0110550006994754,31.0
1.000123350317987,4.0
1.0506229307408188,30.0
1.0,3.0
1.0292095117166142,30.0
1.002969335990232,4.0
1.0087530768093602,30.0
1.0017545808756856,3.0
1.0229477624154635,30.0
1.0017370054026857,3.0
1.0131707657232734,31.0
1.0001604077816257,5.0
1.0144924404419395,30.0
1.0,4.0
1.0079518522983621,30.0
1.0008299521782689,4.0
1.0025493266007068,30.0
1.0003429211390162,4.0
1.0148798612416419,31.0
1.0031241305623555,4.0
1.0016217123455395,30.0
1.0028770234831117,4.0
1.0246416109639722,30.0
1.0000023053027727,4.0
1.0374543906126892,30.0
1.000358347051173,3.0
1.0166483676014395,31.0
1.0003931135259607,6.0
1.0112459659938637,30.0
1.0,3.0
1.0129697080285989,30.0
1.0,3.0
1.015292543210903,30.0
1.0019872709171667,5.0
1.021005461222405,30.0
1.0007419494753533,3.0
1.0045329906971403,30.0
1.0028555075111805,4.0
1.027592094295713,32.0
1.0008325321111196,4.0
1.009317758776966,30.0
1.003008885039961,3.0
1.0061546078014312,30.0
1.002313034549204,3.0
1.0318290727647255,31.0
1.0,4.0
1.0252104923477017,30.0
1.0021625617884784,3.0
1.0037218160944452,31.0
1.0,5.0
1.0111403310283755,30.0
1.0014238112659066,4.0
1.0148061980484275,31.0
1.0,5.0
1.0076092557733478,30.0
1.0005143568629902,3.0
1.0225402372160624,30.0
1.0016447559707333,4.0
1.0088034152654264,30.0
1.0013798956787625,3.0
1.017367996058005,30.0
1.0,4.0
1.0317621851949597,30.0
1.0010904045726559,4.0
1.0337825663838274,31.0
1.0018682018673997,5.0
1.009202254891861,31.0
1.008696029660369,5.0
1.013083449654973,31.0
1.0041439577068838,4.0
1.0144607679805189,30.0
1.0019333004437332,4.0
1.0099322353695606,30.0
1.0056367541516056,4.0
1.0125377694939441,30.0
1.000454664287257,3.0
1.005587408632737,30.0
1.0008128524902213,4.0
1.023561436747952,30.0
1.0,3.0
1.006207838013492,30.0
1.0,3.0
1.024284583387601,30.0
1.0,5.0
1.010367207917062,30.0
1.002799636803874,4.0
1.0188347495129502,30.0
1.0,4.0
1.0115052470186274,30.0
1.0009364054740655,4.0
1.0137723414094022,32.0
1.0,4.0
1.00971773149586,30.0
1.0004399759993092,3.0
1.0087135625728947,30.0
1.0017336548753433,6.0
1.0276517948256538,32.0
1.0086784191806142,4.0
1.0183773123565647,30.0
1.0,4.0
1.030281402467237,31.0
1.0026329443036976,4.0
1.0157293689174378,30.0
1.00440898233295,4.0
1.0070364805998409,30.0
1.0003285621479308,4.0
1.0078094225213017,32.0
1.0000464427380624,4.0
1.0202700581401054,31.0
1.0036429024779965,4.0
1.0179131281599167,31.0
1.0,3.0
1.0111789827746076,30.0
1.005661604942382,5.0
1.0078519172868092,30.0
1.0013469453623827,3.0
1.0067177498014341,30.0
1.0,4.0
1.0149031763878498,30.0
1.0016243845387471,3.0
1.0081253616335324,32.0
1.0025955007847953,4.0
1.0195321837436202,31.0
1.0011736410252454,4.0
1.0235988120921156,30.0
1.0019603970653943,4.0
1.0133974657397211,30.0
1.0024484104249318,4.0
1.006287822831438,31.0
1.0027436056780998,4.0
1.0205613451889002,30.0
1.0,4.0
1.0198324810692125,30.0
1.0043121405026936,4.0
1.0124553643964147,30.0
1.001589931171769,3.0
1.0062486547359706,30.0
1.002307483310045,4.0
1.021414259692198,31.0
1.0,4.0
1.0160527527516887,32.0
1.001161599922684,4.0
1.036518265596494,30.0
1.0009164408233764,4.0
1.019924051856862,30.0
1.0027461004028155,3.0
1.0274843054340874,30.0
1.0002440669542219,4.0
1.0184081450573714,30.0
1.0013956830991735,4.0
1.0183645513213664,32.0
1.000684860057238,4.0
1.0209545876096489,30.0
1.0003334921391138,3.0
1.0043534897886948,30.0
1.0,4.0
1.0253424525998414,32.0
1.001153612204518,3.0
1.0262942352369118,31.0
1.0019582710026733,5.0
1.0199214972597581,31.0
1.0,4.0
1.0199746478845473,30.0
1.0036437437311938,3.0
1.001475918360056,31.0
1.0,5.0
1.0062721701375932,30.0
1.000376862159357,4.0
1.0221573084220352,30.0
1.001355802580117,4.0
1.004820067976229,32.0
1.0168359090403574,3.0
1.022463017744065,30.0
1.0037664419348729,3.0
1.0104141847402373,32.0
1.0036167131627507,3.0
1.0286549992134886,30.0
1.0096989836027188,4.0
1.009664719680377,30.0
1.0,4.0
