PoF,Source,Sorted
1.0,"uniform(0, 1)",False
1.026827912028049,"uniform(0, 1)",True
1.0126937167821946,"beta(1, 6)",False
1.0290789962511397,"beta(1, 6)",True
1.0007682203031978,"beta(6, 1)",False
1.0333314968872238,"beta(6, 1)",True
1.0036561879487047,"beta(2, 5)",False
1.0057087213979514,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0072124549313333,"beta(5, 2)",True
1.0072746052254915,"beta(0.5, 0.5)",False
1.0477352988781536,"beta(0.5, 0.5)",True
1.0000302410274229,"beta(0.6, 0.1)",False
1.0133669932495153,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0034006697041227,KDE,False
1.020977890259763,KDE,True
1.0174407957747962,"uniform(0, 1)",False
1.0387787644451003,"uniform(0, 1)",True
1.006636659329106,"beta(1, 6)",False
1.043622378984077,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.035889216155963,"beta(6, 1)",True
1.0212965745192308,"beta(2, 5)",False
1.010215547892823,"beta(2, 5)",True
1.0029120730950998,"beta(5, 2)",False
1.0156660679209653,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0841677943166441,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.026552458761784,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.001527717154081,"beta(0.1, 0.6)",True
1.002378646275188,KDE,False
1.040301517913412,KDE,True
1.0059527449901127,"uniform(0, 1)",False
1.0411606304876018,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.066975537822772,"beta(1, 6)",True
1.0022837869271923,"beta(6, 1)",False
1.0219746992276035,"beta(6, 1)",True
1.0176171430085026,"beta(2, 5)",False
1.028791833455768,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.011918506301277,"beta(5, 2)",True
1.0161660475821908,"beta(0.5, 0.5)",False
1.0783000144686588,"beta(0.5, 0.5)",True
1.009058666515377,"beta(0.6, 0.1)",False
1.004915193115316,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0218202286213856,KDE,True
1.0127814682672658,"uniform(0, 1)",False
1.0332906496560428,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0251204037016945,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0258423491464688,"beta(6, 1)",True
1.0030155684500648,"beta(2, 5)",False
1.0293882440495619,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0293383442146267,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0903853815117261,"beta(0.5, 0.5)",True
1.003720259427171,"beta(0.6, 0.1)",False
1.0286379681637545,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.002587888680973,"beta(0.1, 0.6)",True
1.0014092684615532,KDE,False
1.0185113287938519,KDE,True
1.0,"uniform(0, 1)",False
1.0753748040336986,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0388393280819967,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0238230423062378,"beta(6, 1)",True
1.0043916343055779,"beta(2, 5)",False
1.0396688784833086,"beta(2, 5)",True
1.0009888403189753,"beta(5, 2)",False
1.01373449327247,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.048718691992778,"beta(0.5, 0.5)",True
1.0004162448452865,"beta(0.6, 0.1)",False
1.0285920222832203,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0017684178480368,KDE,False
1.0179948319648158,KDE,True
1.0,"uniform(0, 1)",False
1.0402638454739852,"uniform(0, 1)",True
1.0253757029014896,"beta(1, 6)",False
1.0978335592088466,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0246660705338664,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0470638865339401,"beta(2, 5)",True
1.0025521592904552,"beta(5, 2)",False
1.0239521602447328,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.1424856551697167,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.008947196343442,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.003331028847967,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0342925635943827,KDE,True
1.0428854432462158,"uniform(0, 1)",False
1.0922482760700523,"uniform(0, 1)",True
1.0001463046524879,"beta(1, 6)",False
1.025000437376441,"beta(1, 6)",True
1.0015715054381658,"beta(6, 1)",False
1.01236582838456,"beta(6, 1)",True
1.0059269294272046,"beta(2, 5)",False
1.0261189365246155,"beta(2, 5)",True
1.001195781128412,"beta(5, 2)",False
1.02491685024405,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0514178084780115,"beta(0.5, 0.5)",True
1.0000226021244707,"beta(0.6, 0.1)",False
1.0045351824086268,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0189887732367053,KDE,True
1.0014327390006799,"uniform(0, 1)",False
1.0343795783240546,"uniform(0, 1)",True
1.0039899263510843,"beta(1, 6)",False
1.0399234614696424,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0150764367362128,"beta(6, 1)",True
1.0117128397112438,"beta(2, 5)",False
1.0822628544193926,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.020912150255593,"beta(5, 2)",True
1.0041332213146006,"beta(0.5, 0.5)",False
1.0519931470940682,"beta(0.5, 0.5)",True
1.0005667423258318,"beta(0.6, 0.1)",False
1.0173264002777465,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0025314365902647,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0081518948550638,KDE,True
1.0184455259480556,"uniform(0, 1)",False
1.0514069580544392,"uniform(0, 1)",True
1.0005889014722535,"beta(1, 6)",False
1.0356730441717692,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0089620887611737,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0309130598072662,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.032283477711143,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0930174221358318,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0372782557705036,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0424709422997096,KDE,True
1.0,"uniform(0, 1)",False
1.0268827084673358,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0377734647345909,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.017835136809363,"beta(6, 1)",True
1.008846261290623,"beta(2, 5)",False
1.0082075524371406,"beta(2, 5)",True
1.0081534725907344,"beta(5, 2)",False
1.0347527972232298,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.056155639193149,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.035868387538254,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0104505518535534,KDE,True
1.0,"uniform(0, 1)",False
1.0298735002373471,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0181103173260153,"beta(1, 6)",True
1.0018908359263503,"beta(6, 1)",False
1.0113728928018657,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0148534170059027,"beta(2, 5)",True
1.0099625725734993,"beta(5, 2)",False
1.0169563158593917,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0505829389357038,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0110159983704639,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0053408228786183,KDE,False
1.0283987515422621,KDE,True
1.0,"uniform(0, 1)",False
1.0687324315433455,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0081840642371833,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.012248182860364,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0471886466217513,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.014500005727729,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.067101297060054,"beta(0.5, 0.5)",True
1.003410930878369,"beta(0.6, 0.1)",False
1.0392608394264962,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0017834260274516,KDE,False
1.0283159506007988,KDE,True
1.0394618379395162,"uniform(0, 1)",False
1.07449040184198,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.020644740022133,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0115384446983928,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.034987505512274,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0298022172063412,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0653771269114307,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.005961252612038,"beta(0.6, 0.1)",True
1.007462686567164,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0177184229516207,KDE,True
1.0,"uniform(0, 1)",False
1.0762499833441468,"uniform(0, 1)",True
1.0069046480281751,"beta(1, 6)",False
1.0399385500167408,"beta(1, 6)",True
1.0008935062477198,"beta(6, 1)",False
1.0059919132933466,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0470445943876512,"beta(2, 5)",True
1.0028329690301347,"beta(5, 2)",False
1.0271334821225326,"beta(5, 2)",True
1.0111830556944073,"beta(0.5, 0.5)",False
1.041926478963588,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0441027459722363,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.1193895060055992,"beta(0.1, 0.6)",True
1.0016354567012837,KDE,False
1.0173731163433954,KDE,True
1.0019257893919724,"uniform(0, 1)",False
1.0219130523792668,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0207397631824546,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0148585131530263,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.044700904709673,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0229044868830244,"beta(5, 2)",True
1.086011984667851,"beta(0.5, 0.5)",False
1.0665747769206189,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0013994356808755,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.1388654576128217,"beta(0.1, 0.6)",True
1.0066526566793323,KDE,False
1.0346184393207267,KDE,True
1.0008234288496867,"uniform(0, 1)",False
1.0408419495694319,"uniform(0, 1)",True
1.0329945441307016,"beta(1, 6)",False
1.0356024116676208,"beta(1, 6)",True
1.0000928583326474,"beta(6, 1)",False
1.0161955149584307,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.006934744857259,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0338656205279833,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.053507242518069,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0363365900174668,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0021996378749611,KDE,False
1.0317124382021532,KDE,True
1.0008987035816304,"uniform(0, 1)",False
1.0268668540158052,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.05449941340736,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.010632500009818,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.017121693584028,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0185042185193556,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.179907974391663,"beta(0.5, 0.5)",True
1.000817847387783,"beta(0.6, 0.1)",False
1.0210984107254335,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0050046056878432,KDE,False
1.0266655280265589,KDE,True
1.0049249487827394,"uniform(0, 1)",False
1.0465196233498828,"uniform(0, 1)",True
1.0040885770432995,"beta(1, 6)",False
1.0527155702122768,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0118975773044365,"beta(6, 1)",True
1.0004011212406754,"beta(2, 5)",False
1.0249047244480858,"beta(2, 5)",True
1.0019242844956295,"beta(5, 2)",False
1.022866061046325,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0498496412250697,"beta(0.5, 0.5)",True
1.0000705097217661,"beta(0.6, 0.1)",False
1.006687352488696,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0002751031636865,"beta(0.1, 0.6)",True
1.0,KDE,False
1.001256238648213,KDE,True
1.0,"uniform(0, 1)",False
1.0427043593035241,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0649162389965048,"beta(1, 6)",True
1.0005098479122234,"beta(6, 1)",False
1.0199877431662252,"beta(6, 1)",True
1.0011709990613902,"beta(2, 5)",False
1.029623378414073,"beta(2, 5)",True
1.001808765770252,"beta(5, 2)",False
1.0117412203649179,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0526345777764707,"beta(0.5, 0.5)",True
1.0001049633940164,"beta(0.6, 0.1)",False
1.0226259071957906,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0168136462115895,"beta(0.1, 0.6)",True
1.0038921088665054,KDE,False
1.0311557142577519,KDE,True
1.0,"uniform(0, 1)",False
1.084054067254831,"uniform(0, 1)",True
1.0014975664545114,"beta(1, 6)",False
1.0214939905912506,"beta(1, 6)",True
1.0000073657126993,"beta(6, 1)",False
1.0285736952810571,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0443087823021624,"beta(2, 5)",True
1.003839037555883,"beta(5, 2)",False
1.0263948352161563,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0563917154892608,"beta(0.5, 0.5)",True
1.0021940128689533,"beta(0.6, 0.1)",False
1.0227082324625463,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0248962655601659,"beta(0.1, 0.6)",True
1.0000473762296,KDE,False
1.0111810809447912,KDE,True
1.0061247490712315,"uniform(0, 1)",False
1.0367780975908254,"uniform(0, 1)",True
1.038938288805114,"beta(1, 6)",False
1.055029581087215,"beta(1, 6)",True
1.004278239768753,"beta(6, 1)",False
1.0156694053471618,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0230673599884261,"beta(2, 5)",True
1.0006302678604917,"beta(5, 2)",False
1.026742648849128,"beta(5, 2)",True
1.002008953234917,"beta(0.5, 0.5)",False
1.041043783219503,"beta(0.5, 0.5)",True
1.0033441194259807,"beta(0.6, 0.1)",False
1.0236443451785928,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.025300741391293,KDE,True
1.01614445918695,"uniform(0, 1)",False
1.0375636930872822,"uniform(0, 1)",True
1.0005726283641916,"beta(1, 6)",False
1.0305876985608227,"beta(1, 6)",True
1.0011548141405655,"beta(6, 1)",False
1.0087673479018378,"beta(6, 1)",True
1.0013259580774931,"beta(2, 5)",False
1.0201222774168899,"beta(2, 5)",True
1.0019683015414829,"beta(5, 2)",False
1.0182816163431057,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0729979662822002,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.004463455549444,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0174416524016006,KDE,True
1.0,"uniform(0, 1)",False
1.0639177662235495,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0279778777995658,"beta(1, 6)",True
1.0039502541586685,"beta(6, 1)",False
1.022170733059822,"beta(6, 1)",True
1.0249146482296756,"beta(2, 5)",False
1.0538486993930212,"beta(2, 5)",True
1.0017839303101543,"beta(5, 2)",False
1.016037535507556,"beta(5, 2)",True
1.002168064973484,"beta(0.5, 0.5)",False
1.0215939395126417,"beta(0.5, 0.5)",True
1.0005361065072806,"beta(0.6, 0.1)",False
1.0304689796611246,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0293174283713575,KDE,True
1.0023548464226226,"uniform(0, 1)",False
1.0482094923085872,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0275331813860418,"beta(1, 6)",True
1.000417677132339,"beta(6, 1)",False
1.0201041561129225,"beta(6, 1)",True
1.0195530850968837,"beta(2, 5)",False
1.0538782104091398,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0211934192227323,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0455228494029238,"beta(0.5, 0.5)",True
1.0011196447181876,"beta(0.6, 0.1)",False
1.0115634389331083,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0051446023184674,KDE,False
1.0211481121514112,KDE,True
1.005449326057265,"uniform(0, 1)",False
1.0615183339478347,"uniform(0, 1)",True
1.010991054972184,"beta(1, 6)",False
1.0308150722355518,"beta(1, 6)",True
1.0006236328050042,"beta(6, 1)",False
1.0137956966130475,"beta(6, 1)",True
1.0022991965146943,"beta(2, 5)",False
1.0367987083948162,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0294846253257737,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.136096654656689,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0207713887184937,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0022076531977522,"beta(0.1, 0.6)",True
1.0021799679274632,KDE,False
1.0151982010678795,KDE,True
1.0149830056688345,"uniform(0, 1)",False
1.0436243022046265,"uniform(0, 1)",True
1.0388729930199925,"beta(1, 6)",False
1.0646843496702596,"beta(1, 6)",True
1.0012080479614487,"beta(6, 1)",False
1.0093704522883133,"beta(6, 1)",True
1.001531473521171,"beta(2, 5)",False
1.038773447830306,"beta(2, 5)",True
1.0065858234713838,"beta(5, 2)",False
1.0254241914673614,"beta(5, 2)",True
1.0216733492043606,"beta(0.5, 0.5)",False
1.0791118956189005,"beta(0.5, 0.5)",True
1.0000125177738164,"beta(0.6, 0.1)",False
1.0027004143903435,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0753140007388253,"beta(0.1, 0.6)",True
1.0042420516197743,KDE,False
1.0130144644543044,KDE,True
1.0,"uniform(0, 1)",False
1.0465358650588568,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0038356348542834,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0095647626191517,"beta(6, 1)",True
1.0174089025069035,"beta(2, 5)",False
1.0152583551973773,"beta(2, 5)",True
1.000242500942533,"beta(5, 2)",False
1.0250965445350255,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0323854946944861,"beta(0.5, 0.5)",True
1.0009493780056162,"beta(0.6, 0.1)",False
1.022176891875359,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0159484682595468,KDE,True
1.0062330510407929,"uniform(0, 1)",False
1.0251675288237472,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0,"beta(1, 6)",True
1.0026654294575041,"beta(6, 1)",False
1.0161065090304673,"beta(6, 1)",True
1.0036695951863046,"beta(2, 5)",False
1.034109312610021,"beta(2, 5)",True
1.0056246258645862,"beta(5, 2)",False
1.0362641458254798,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0664715037958394,"beta(0.5, 0.5)",True
1.000060922021622,"beta(0.6, 0.1)",False
1.0089931335093831,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0032413028327978,KDE,False
1.003662901544614,KDE,True
1.0,"uniform(0, 1)",False
1.0400230841211522,"uniform(0, 1)",True
1.0101178472764574,"beta(1, 6)",False
1.0885909207085702,"beta(1, 6)",True
1.0189336743866306,"beta(6, 1)",False
1.0105122066928207,"beta(6, 1)",True
1.0015432587871889,"beta(2, 5)",False
1.0295161110701323,"beta(2, 5)",True
1.0017334775178257,"beta(5, 2)",False
1.0180889719289368,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0739745131425988,"beta(0.5, 0.5)",True
1.0034701616332482,"beta(0.6, 0.1)",False
1.0041897336160632,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0536494653649466,"beta(0.1, 0.6)",True
1.0012392307882199,KDE,False
1.0678325023234974,KDE,True
1.003815837179011,"uniform(0, 1)",False
1.0480288314747233,"uniform(0, 1)",True
1.0001670378619154,"beta(1, 6)",False
1.0414227656159287,"beta(1, 6)",True
1.000317208786917,"beta(6, 1)",False
1.0148724648170218,"beta(6, 1)",True
1.0002394100432512,"beta(2, 5)",False
1.0384142048721763,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0128210514559826,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0410922456771323,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.033364175773994,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0013883455676493,KDE,False
1.024733551804518,KDE,True
1.0003743524842184,"uniform(0, 1)",False
1.0228796347712805,"uniform(0, 1)",True
1.0043432914720043,"beta(1, 6)",False
1.0197715988083416,"beta(1, 6)",True
1.0020524491480878,"beta(6, 1)",False
1.0075909854974539,"beta(6, 1)",True
1.0203246264176482,"beta(2, 5)",False
1.0278364534626978,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0142772641622202,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.037666491985164,"beta(0.5, 0.5)",True
1.0006333897242938,"beta(0.6, 0.1)",False
1.0129469770215223,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.00653318779728,KDE,True
1.0125325730402528,"uniform(0, 1)",False
1.0255297483392332,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.009303744620721,"beta(1, 6)",True
1.001002632864342,"beta(6, 1)",False
1.0136725138939444,"beta(6, 1)",True
1.0087963215382658,"beta(2, 5)",False
1.0510742752852904,"beta(2, 5)",True
1.000877034861808,"beta(5, 2)",False
1.0409786530870189,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0851097101606066,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0389768453495825,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.036706825571922,KDE,True
1.0070670312626617,"uniform(0, 1)",False
1.020316534792854,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0344875459661886,"beta(1, 6)",True
1.000915356683667,"beta(6, 1)",False
1.0160553891111193,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0199799757367936,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0219481745604473,"beta(5, 2)",True
1.0018377317867084,"beta(0.5, 0.5)",False
1.0621353053035292,"beta(0.5, 0.5)",True
1.0017927730085845,"beta(0.6, 0.1)",False
1.0131524897880038,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0260126594171581,KDE,True
1.010214104494236,"uniform(0, 1)",False
1.047149438819623,"uniform(0, 1)",True
1.0023937979974726,"beta(1, 6)",False
1.0573058294650297,"beta(1, 6)",True
1.002706411758416,"beta(6, 1)",False
1.0167185457468844,"beta(6, 1)",True
1.0127728044472069,"beta(2, 5)",False
1.0559752512983873,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0272109087297892,"beta(5, 2)",True
1.0005892097345177,"beta(0.5, 0.5)",False
1.0559085958762482,"beta(0.5, 0.5)",True
1.005870372155804,"beta(0.6, 0.1)",False
1.0381191704376644,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0449217624823297,KDE,True
1.0,"uniform(0, 1)",False
1.0800341600143635,"uniform(0, 1)",True
1.0079128670894173,"beta(1, 6)",False
1.0210124029586591,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0132887626042308,"beta(6, 1)",True
1.0205735375022924,"beta(2, 5)",False
1.0238824710429453,"beta(2, 5)",True
1.0013713931806367,"beta(5, 2)",False
1.0298890994861198,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0540440969154712,"beta(0.5, 0.5)",True
1.0056275992665122,"beta(0.6, 0.1)",False
1.0200221966078409,"beta(0.6, 0.1)",True
1.0003607503607503,"beta(0.1, 0.6)",False
1.024802078179119,"beta(0.1, 0.6)",True
1.0054572360271319,KDE,False
1.013570991478189,KDE,True
1.0,"uniform(0, 1)",False
1.032032552294817,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0366691155332672,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0116513242988912,"beta(6, 1)",True
1.0032700539439554,"beta(2, 5)",False
1.029315616549687,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0279811987253167,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.116039380021969,"beta(0.5, 0.5)",True
1.0012568860091842,"beta(0.6, 0.1)",False
1.02658962605167,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0016222031704407,KDE,False
1.0105732565813592,KDE,True
1.0,"uniform(0, 1)",False
1.0347133306103145,"uniform(0, 1)",True
1.0043704274162495,"beta(1, 6)",False
1.0198261368762045,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0200873061656754,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0168266699352106,"beta(2, 5)",True
1.0025359844970458,"beta(5, 2)",False
1.0064427778631522,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.1106137329392205,"beta(0.5, 0.5)",True
1.0024421749110202,"beta(0.6, 0.1)",False
1.0070838246471838,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0042871141597256,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0403464865591978,KDE,True
1.0,"uniform(0, 1)",False
1.0470982934933384,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0125417613653223,"beta(1, 6)",True
1.0033086059230023,"beta(6, 1)",False
1.0074066019736168,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.020535224188103,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0408182091816593,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0793992299263278,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0242135423024115,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0026126985443538,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0223547707065719,KDE,True
1.0,"uniform(0, 1)",False
1.0527426765851635,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0226549499313928,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0123426842254575,"beta(6, 1)",True
1.0073025879920259,"beta(2, 5)",False
1.0096373612642293,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0279848166177836,"beta(5, 2)",True
