"uniform(0, 1)","uniform(0, 1)_sorted","beta(1, 6)","beta(1, 6)_sorted","beta(6, 1)","beta(6, 1)_sorted","beta(2, 5)","beta(2, 5)_sorted","beta(5, 2)","beta(5, 2)_sorted","beta(0.5, 0.5)","beta(0.5, 0.5)_sorted","beta(0.6, 0.1)","beta(0.6, 0.1)_sorted","beta(0.1, 0.6)","beta(0.1, 0.6)_sorted"
1.0,1.0273812229606873,1.0005429191907647,1.0336040810261997,1.0,1.0138958084856902,1.0036815766215579,1.0389155399774577,1.0024686076055687,1.0329897765142446,1.0,1.1042706511418718,1.0,1.0375828120615163,1.0,1.0009464095587366
1.0,1.0463306573943363,1.0,1.0361727652358688,1.0005593749691002,1.015712947364441,1.0031595677252705,1.0180232273073875,1.0000281697715305,1.0226588987118328,1.0,1.0452841396546795,1.0004725966818613,1.0122491392265405,1.0,1.0
1.0,1.0607241766737767,1.0092622204728283,1.0462723728096959,1.0,1.0142653880765151,1.0,1.0343788249478008,1.0,1.0125516094970464,1.0003867813053335,1.023012560612953,1.0,1.0187710323770311,1.0,1.1506080449017773
1.0098725665012522,1.066171716270544,1.0027150171450043,1.0546958880577066,1.000130446185456,1.0118710294693247,1.0,1.0156799454375713,1.0125563694375979,1.0268180433916505,1.0433990820608103,1.0498036175934389,1.0,1.0146931309849896,1.0,1.0
1.0202471515275406,1.1050130573401473,1.0,1.015343178151111,1.0,1.016391663093174,1.0052725969539522,1.0291466331130685,1.0,1.0204567214564928,1.0,1.0,1.0,1.0389817353766193,1.0,1.0001504438092375
1.0049110213204953,1.0271827868789027,1.0,1.045536519386835,1.0,1.0223506806473737,1.0,1.012615499668436,1.0,1.01477135013812,1.0,1.1133958616866666,1.0,1.0131572575838845,1.0,1.0
1.0110954015315963,1.0251402905804503,1.008684563888057,1.0366953883971182,1.0,1.015678009005267,1.011783008022019,1.0491638147579954,1.0,1.0098518967164776,1.0,1.0548213969915445,1.0,1.0149933827059876,1.0,1.0264449117440897
1.0,1.034634254806361,1.0065681190025157,1.0710847157999313,1.0012042694521208,1.0263752873890015,1.022598362345578,1.019496919347975,1.0,1.0063120898589788,1.0122609684540478,1.1288704643203207,1.006719188219037,1.0264907419561258,1.0,1.0
1.0,1.0522727187828027,1.012576759565423,1.0336176890395066,1.0,1.0117637442297682,1.00627297138936,1.0641310794780547,1.0014968900490457,1.019121728384791,1.0,1.0123986332497499,1.0006269511202037,1.0157802602941373,1.0,1.097427114553735
1.0,1.0007353694935186,1.0065430107980784,1.0249443640691434,1.0,1.0219319781887728,1.0024127044284799,1.0221176202730768,1.0,1.017316819640203,1.0,1.0505619730997693,1.001701807279991,1.0255434996926989,1.0,1.025559433381236
1.0,1.0442682812710484,1.0033640149024763,1.0244471525383427,1.002217559076578,1.0304765582351376,1.0062345904910475,1.022022434356346,1.0044269509155852,1.015528660112614,1.0,1.0243096270682213,1.018271282285529,1.02327454300302,1.0,1.0301049925005357
1.0008293608416912,1.029845890501053,1.01315526067435,1.0307822398916222,1.000094103309595,1.0073790759587358,1.0,1.040269299050047,1.0018386483758714,1.0170993316565957,1.0720619159660865,1.1145124608085717,1.0000300943212015,1.0386675789305722,1.0,1.0235664702794145
1.0176029109394016,1.0504889750944433,1.0,1.0101832637993926,1.001551955049444,1.010836670179136,1.0,1.0238919086413694,1.002094795405906,1.0363761710366264,1.0199505307818248,1.059474554613245,1.0010776236660062,1.0330942231142162,1.0,1.0
1.0,1.0185446376332608,1.0036506232202043,1.1050668893870792,1.0,1.0044303496624525,1.0,1.0445461430123262,1.0,1.0206968232663118,1.0,1.1584740346258418,1.002164019882297,1.0381717583274375,1.0,1.03410008071025
1.0125355636514546,1.0192779499884708,1.0,1.0315063912009512,1.000484770286239,1.0099703630526053,1.0132129414874913,1.0244602033259733,1.0063065352337643,1.0425413507718555,1.0,1.0545844262120967,1.0001190036264789,1.0220290422144367,1.0,1.2124656507619287
1.0019350835860659,1.0233672533686542,1.0132655786117089,1.039464173677587,1.0065979988109346,1.0172450526614811,1.0067091343834664,1.0240054593110721,1.000120145356185,1.021911610511629,1.0,1.0496177007723855,1.000024773561205,1.0038393313323002,1.0,1.0
1.022350733702189,1.0786435307574223,1.0,1.0235177016340817,1.0,1.0294957735264676,1.0,1.0404969248562,1.0,1.010198217687691,1.0,1.089403921830931,1.001809060171665,1.0348153379319458,1.0,1.0
1.0005110786954716,1.0388411262440298,1.0143069742271529,1.057695296826596,1.001474009458029,1.011877956882155,1.0029454456840745,1.0260762962428789,1.0065345758644917,1.0195846856265578,1.0,1.0714697843089498,1.0,1.0294990147133305,1.0,1.0025476852938218
1.0141707100126198,1.0541883633087774,1.0165298761043442,1.0664908735499818,1.0,1.020414521722964,1.0035307155276312,1.0557021515672775,1.0,1.0183957817839049,1.0,1.0604170622863656,1.0021653273151465,1.026182484597687,1.0,1.0014011325821703
1.0102070263603393,1.0702863108311174,1.0248480826988897,1.0703266758972998,1.002298213768681,1.009353431148458,1.0109135522147554,1.032440223672695,1.006883902524037,1.0215368105910296,1.0,1.0534618140790095,1.0002315258879018,1.0407341925153244,1.0,1.0
1.0102033688144534,1.069663819857289,1.0,1.0322054220952102,1.0,1.0164638847157428,1.0,1.0194779135652656,1.0025880692534126,1.0240341069507053,1.0114844446536864,1.1031617325696408,1.0,1.0204396820493904,1.0,1.0
1.0070181700941896,1.0381175478967952,1.0192998263276791,1.051496577926634,1.0,1.0184187066558963,1.0,1.0259481883495178,1.0,1.019053217097962,1.01329142212355,1.0366397315061644,1.000616755040627,1.0306552635592912,1.0,1.0008417508417509
1.0065155583636076,1.093535115497427,1.0,1.0251342340761536,1.0044584495279998,1.0138355117908848,1.0,1.039978648548834,1.0,1.0149496493628667,1.0,1.0368902990192748,1.0,1.0048715208534107,1.0,1.0
1.0,1.067111931698492,1.00152231316425,1.0540218144947848,1.001092358253905,1.0125876251643207,1.0,1.0277762833273127,1.0007735499435344,1.0197634240811433,1.0,1.069865583149884,1.0065951430862363,1.0498619181936,1.0,1.0
1.0060948902400095,1.0563559125285582,1.0,1.0886593032586909,1.0003981016091634,1.017247872967072,1.0090280978921342,1.0323114883508506,1.0,1.0228463781530068,1.0806164284717277,1.1103598762525502,1.0012103608400067,1.0281248611842646,1.0,1.0
1.0005171187864945,1.0389428455225316,1.0426888686202516,1.0622450682599551,1.0018662756720749,1.011364653982416,1.0225826391424118,1.0010576893164895,1.0,1.021958337399692,1.0,1.0247719879636903,1.0,1.023271302879715,1.0,1.0
1.0,1.0644799073511457,1.0,1.0610142698090277,1.0008645810274814,1.0068708014334282,1.001829201703615,1.0209362181165265,1.0015861521136467,1.026652544113666,1.0,1.0405113417252314,1.0,1.018360331072623,1.0,1.0
1.0190698503604496,1.0289704839325662,1.0,1.0196248682077136,1.0,1.0089680889720205,1.0022166971212891,1.0133575874306706,1.00089819047972,1.0330844971231916,1.0,1.0265577470270146,1.0,1.0183068728593427,1.0,1.0172855089232498
1.000330589949297,1.0554560693259007,1.0,1.0349158445458044,1.0,1.0232228029270272,1.0061351562456722,1.0270331908477708,1.0045594168944423,1.0097428504901518,1.0052216564572356,1.0856006345740905,1.0023827960041383,1.0144154569804982,1.0,1.0
1.0,1.0304891935226597,1.0,1.0449231393163259,1.0000774853423562,1.0169111813574163,1.0001421511868331,1.0177820640805855,1.0109333347156866,1.0168833347267816,1.0177462978736123,1.0835183402031106,1.0,1.0106047937981382,1.0,1.0
1.0,1.0299624829620964,1.0,1.0662582451656548,1.0,1.0128439909754645,1.001234150945183,1.031958393399014,1.0023873850598044,1.0221022747611375,1.0,1.02969009543404,1.0,1.0062319283870667,1.0,1.0099852298602991
1.0125007457492294,1.064130082078048,1.0232585305073525,1.057468781818743,1.0,1.0112212849268791,1.0,1.0350143517903434,1.0,1.0105664154535263,1.0,1.0719012916496793,1.0013961538613474,1.0135512149062462,1.0,1.0
1.0,1.0446782611903136,1.0,1.0131085837454867,1.0027019720478645,1.0128920477185264,1.0235790052617635,1.0654822326001432,1.0024828390989227,1.029978075555179,1.0,1.0860861980697398,1.0,1.006261679179097,1.0,1.0
1.0,1.056195225435654,1.0049088625899005,1.0198819888651978,1.0004575236704267,1.0095076465247175,1.0,1.060044727194747,1.0033354810812802,1.033644341911369,1.0,1.119590066446839,1.0,1.0285188535131375,1.0,1.0
1.0071536476659626,1.0827320524717199,1.0,1.0356880588088335,1.0,1.0214913218786883,1.0155490691890654,1.0298257866206786,1.0014839187002629,1.0124636648331276,1.0643258234273787,1.0277707064868529,1.0060496393602234,1.0107989004867075,1.0,1.0238705662725576
1.0,1.0279876251511297,1.0,1.0101130157267881,1.0,1.0135907237782602,1.0,1.0337332249180633,1.0032764689271236,1.0282115665162979,1.0071036070237778,1.074886063559711,1.0,1.0036000095976112,1.0,1.000182924040792
1.0001779733380793,1.046302074750078,1.0198390767991459,1.0365083375442141,1.0019211722624406,1.0109222442952055,1.0,1.0460946966906852,1.0019530928089924,1.0193301489170212,1.0140061599726224,1.0523054459379642,1.0,1.0216926704459943,1.0,1.041874711534427
1.0,1.0900452531420066,1.027065711225206,1.0264989050574682,1.0027311601499862,1.0173421077835423,1.0005173419630375,1.0265260120818684,1.0,1.0218834234716234,1.0,1.045207237228597,1.0,1.0260605566943626,1.0154639175257731,1.0
1.0018099924931188,1.0465829434079887,1.0017338760687897,1.028746823209364,1.0006095316789179,1.0291934250844152,1.0,1.017984548733505,1.0,1.0226000642711794,1.0,1.0610418216119548,1.0014664440185526,1.023803734106636,1.0,1.0
1.0077107692997387,1.0314958989667715,1.028690875504351,1.0295650225052762,1.0029974449311245,1.0125497706550923,1.0,1.0316479598259396,1.0,1.0145656437783435,1.0068396387475669,1.0339736991071744,1.0006159405086972,1.0129326522826372,1.0,1.0
1.0,1.0385748044259038,1.0,1.0254875762100986,1.0012207972509177,1.018080475687465,1.0,1.0460110766846233,1.0,1.0126228588347588,1.0,1.040325913035247,1.0072592780929686,1.0163187317640614,1.0,1.0
1.0,1.023826237415929,1.0,1.037070939925051,1.0,1.0145104685440067,1.0,1.0386332947607206,1.0,1.0525274351887732,1.0,1.0838171226887174,1.0002347399247251,1.0339844509232266,1.0,1.0
1.0320235156261737,1.0408674393316424,1.0046303108782877,1.0264623045542312,1.0,1.012875007262621,1.0041581556245731,1.0219232973643484,1.0,1.0216013676050144,1.0,1.021346849518096,1.0,1.0226689243560712,1.0,1.0477300120530333
1.0,1.0481147257918515,1.0,1.026777466182778,1.008465878755633,1.0174162057481067,1.0,1.0418060333906474,1.0013609972835555,1.030843147675982,1.0,1.0324928073885975,1.0005988584809014,1.0373744591229297,1.0,1.0
1.0,1.0281223670538484,1.0,1.0187468225724456,1.0,1.020210057562279,1.0,1.024076806553386,1.004238675823173,1.0182071448752568,1.007849124330246,1.0711636387823988,1.0007474970679548,1.0239549004196489,1.0,1.0348967504402111
1.0130601674143274,1.0212906932522745,1.0,1.0436377596723974,1.0,1.007876402466698,1.0009195246604532,1.0350865034555672,1.0039291698733168,1.028441060608355,1.0,1.0489861899608597,1.000067002094598,1.0173948493952014,1.0,1.0
1.0,1.0464243507965614,1.0,1.0183918735516164,1.0030684389781546,1.0073566658706068,1.027779683924421,1.0461378540895026,1.0039294555066707,1.0201754371854121,1.0,1.040462717082024,1.0,1.0255255184123309,1.0,1.0
1.0061122077274085,1.0703569894603273,1.01015821562179,1.0211812940422804,1.0015673891338515,1.011721589867937,1.0091792094874645,1.015147842413077,1.0010843568354912,1.0210723012644103,1.0037416668862482,1.093594292712228,1.0,1.0213536352010522,1.0,1.0
1.0144022868643852,1.036926166315461,1.0166330238191357,1.0245254851780763,1.0110920867246338,1.0159325418555765,1.0060905930992363,1.0171646861259596,1.0,1.012616918903284,1.0,1.0319210147005184,1.0,1.0325737839851143,1.0,1.0
1.0140985247784222,1.0898184389414072,1.0005004345879318,1.025367702085562,1.001341054099512,1.0205297490939658,1.005257246225425,1.0457074200717806,1.0004961622350612,1.0185809430527242,1.0013385255988805,1.0852593512171425,1.003714970670173,1.0256142446014997,1.0,1.00207091838891
1.0,1.0498535141236982,1.0,1.0292805617041172,1.0,1.0145796298479797,1.012496912366088,1.0665402322460282,1.0003371380223616,1.0165840995550557,1.0249168605754344,1.0855051089771,1.0,1.0117500988624994,1.0,1.0
1.0,1.0202460188050562,1.0,1.0182355959107638,1.0,1.0178108744745635,1.0017823926800487,1.0158051474869814,1.0004117134106942,1.029607930516933,1.004661251615285,1.0524561880071241,1.0,1.002429539307667,1.0,1.0909807657561474
1.0096238073353052,1.0304348244777757,1.0065094761462525,1.015390214533783,1.000590133692841,1.0301423524034459,1.0082932692307693,1.0470411990017214,1.0000992444856496,1.0172590177641985,1.0,1.0637147137716043,1.0000171063494308,1.0084671727439414,1.0,1.1830121341898645
1.0,1.0373559132686743,1.0182675690081244,1.0190844640245824,1.0003233303390267,1.0116804038794558,1.0,1.0252581016932762,1.0,1.011378385416803,1.0,1.0668884888192978,1.0014108192629323,1.0143381944971706,1.0,1.0
1.0,1.046783675815381,1.0,1.015618910920505,1.0017151011038863,1.0158664944300706,1.0049633942119933,1.04698387712897,1.0,1.0147076805639335,1.0,1.0684274868805432,1.0,1.0356691409366765,1.0,1.0
1.0,1.0562619541499418,1.017242485141318,1.0367607488657196,1.0034198377141903,1.0124115719955438,1.0,1.0067498525929746,1.0,1.0170061424951566,1.0,1.078320179661234,1.0015803989282677,1.0311474289813571,1.0,1.0
1.0,1.0287368525360627,1.0,1.1482383189797383,1.0012261031567637,1.007780368102804,1.0067815091222148,1.0464454890315829,1.0025043435111596,1.011973153017354,1.0160984917185993,1.0629830444574526,1.0,1.0391207372941467,1.0,1.0075424721734036
1.0186747090018806,1.0824484942873773,1.0023587554756823,1.0083349119151355,1.0,1.0237785953749585,1.0164649530466563,1.0174228911993737,1.0033199870199885,1.0249416287673592,1.0,1.0485271192383419,1.0,1.0120247518941492,1.0,1.0
1.0,1.066896121499901,1.0750878594249202,1.0095245112157485,1.0044196992308574,1.0130212551742355,1.0,1.0256022867129622,1.004136378199545,1.0173282334459444,1.0,1.0152076840465987,1.0015290554656482,1.0132476730296813,1.0,1.0001609010458568
1.0,1.0258034372726934,1.0058915686577374,1.0709964789910655,1.0025734982203673,1.0043011984116752,1.0048045058160568,1.0338102328722965,1.0,1.0293640561097412,1.0288091921276175,1.0507220691936279,1.0,1.005158788818263,1.0,1.0103365384615386
1.0228084219621596,1.030840124582025,1.0150417298937784,1.0378323544204522,1.0020429065087548,1.0082612641249336,1.0,1.0712106286961995,1.0014568090459528,1.0262752644817827,1.0020810417100217,1.0287194396627628,1.0087717962477594,1.0071956804243718,1.0,1.0
1.0105653201585243,1.056148027009553,1.0,1.0127730275155002,1.0,1.0105949947699735,1.0012076934949727,1.0504133809767482,1.0016298629976754,1.0250015125878609,1.0,1.0552567156942265,1.0,1.0254216233287714,1.0,1.0
1.0237815428622865,1.0172217284057088,1.0,1.03519394379401,1.0003882852856036,1.0206835838652142,1.0,1.039622859405418,1.0,1.0317016244070485,1.002304350217236,1.068097277974986,1.0,1.0124274039822785,1.0,1.0
1.0260449628555017,1.0455829318201608,1.0076615656504802,1.0218951195707269,1.0,1.0107391414535245,1.0019259463063102,1.0389312492633525,1.0004041302703601,1.012588076512322,1.0,1.0008244830509079,1.0024891261744069,1.0329566151069804,1.0,1.000372578241431
1.0210994658969956,1.0588931433700002,1.0,1.0565648924140163,1.002232666944335,1.0113391780196848,1.0,1.0159999477659325,1.0068196105630298,1.0258366905443685,1.0,1.0664557761011262,1.0,1.0405542676560988,1.0,1.0003101736972706
1.0,1.0249467971273665,1.0,1.020127903062942,1.0,1.023973827553113,1.0016075775469377,1.0202879037845294,1.0,1.0145257319831165,1.0075196144617307,1.104668888071364,1.0,1.0073946722870393,1.0,1.0
1.017436913698586,1.0589627532226626,1.0,1.0119053006150114,1.0016733423723363,1.0138140163120621,1.0,1.053086490459418,1.0032755097216517,1.0195921336206897,1.0095768317286817,1.0173983414772925,1.0,1.0325083335360954,1.0,1.0
1.0,1.0270304047859646,1.0,1.0653057922324556,1.0,1.0193155262337408,1.0,1.004747121627276,1.0,1.0144213444920551,1.0,1.0986811424604652,1.0,1.0215883895179163,1.0,1.0
1.0,1.0802676891628857,1.0,1.0129203157098063,1.0028336121199075,1.01627512604274,1.021369076804144,1.0302398276813156,1.0032366731632596,1.0176303573889238,1.0,1.0747075298378648,1.0000081835787142,1.019315380579013,1.0,1.0
1.0,1.047861038591775,1.0,1.0824523455454915,1.0087523388397794,1.0165742970528224,1.0077474270025208,1.02134139009139,1.0047380417801377,1.0210795374508574,1.004548100284433,1.041023108959534,1.0094837234663327,1.0361658968844385,1.0,1.0
1.0,1.0420653276165739,1.0144042674550318,1.025543921383513,1.001160364112402,1.0140798227987144,1.0,1.0254788308812741,1.0020355291201855,1.015074245893312,1.0,1.1088904849318004,1.0001242426470294,1.0306305730329948,1.0,1.0
1.0,1.0470664473853868,1.0450840442604952,1.0372798975911246,1.0,1.0161409801388732,1.0037028855156163,1.0357850154213952,1.0,1.0146371583175484,1.0044735040138975,1.0321271269237497,1.0,1.021780038289906,1.0,1.0261732419347107
1.0017552055652121,1.0134435566732194,1.0331672633089728,1.0076921389557116,1.000134804827885,1.0224447781193082,1.0126382997332402,1.0286809568724335,1.0,1.018309496036899,1.001618239920565,1.132650286998293,1.0,1.0293562567787244,1.0,1.0
1.0,1.0758743530019428,1.0,1.0335689974637632,1.005099698834863,1.007596792614968,1.0,1.0127382881662774,1.000595310525577,1.0101776346543399,1.0,1.0544544184312914,1.0,1.0160970411699894,1.0,1.0
1.0,1.060973312993201,1.0,1.0153787734953483,1.0000689230386908,1.0214379758798071,1.0061005292878513,1.0197884839437106,1.0,1.0199865511461212,1.0,1.0967297790897026,1.0,1.0144132396128198,1.0,1.0
1.0245237727826069,1.0725034803285167,1.0206280922505038,1.0511370797216115,1.0036190262476814,1.0150292873776816,1.0047311263323988,1.0263246863876674,1.0,1.0226898155706443,1.0020950927312524,1.0884552790683948,1.0,1.0446974366847586,1.0,1.0008571498542844
1.0234764145845052,1.0398108451938786,1.0053597531265226,1.0327418730475957,1.0029934000767462,1.0136693879384633,1.0,1.0170806012106424,1.0,1.03168326983119,1.0,1.0691081068684327,1.0,1.0151494359103617,1.0,1.049410494104941
1.0067925586432287,1.0436558700025202,1.0,1.0271244116308609,1.0,1.0115551547749337,1.0,1.0189673002827933,1.0,1.045629423356946,1.0,1.048720428294992,1.0035888508808255,1.0161485965497796,1.0,1.0
1.0,1.0761791267769718,1.0005673723097097,1.019599403918955,1.0,1.0193603102906437,1.0058074481884525,1.0047564864285943,1.0028877724593532,1.0174545969555109,1.0017748971266094,1.05545311002824,1.0000457325385255,1.0047824181595275,1.0,1.008310795582601
1.012446814566703,1.0492916157303236,1.0,1.0477445510100882,1.0004524248371054,1.0141529827548357,1.0,1.0449239053598902,1.0,1.0219418689579722,1.0,1.0775366684857641,1.0085662846583638,1.0354757125633056,1.0,1.0
1.0,1.0145233316088982,1.0,1.0230083474188536,1.0013682243203774,1.016895518751602,1.0,1.018716931597704,1.0126893016871095,1.017641566976067,1.033606308424356,1.0913444503498981,1.0,1.004576716876864,1.0,1.001368925393566
1.0013442012996026,1.0180501189572477,1.0010418082166963,1.0216653502270407,1.0007146340818274,1.0033646089659767,1.0648089532315679,1.0160080378319105,1.0,1.0167691208224492,1.0018060010191538,1.0728240694961124,1.0,1.0634985337697747,1.0,1.0
1.0,1.095420184262439,1.0,1.022114968001307,1.0,1.013465601985386,1.0,1.0351988190563617,1.0,1.0167695779430679,1.0,1.0768464640830897,1.002682053686823,1.041070372784743,1.0,1.0
1.0,1.0401936943065095,1.019837771829232,1.0568297926104426,1.0008680596574826,1.0166765278048606,1.006715870044005,1.0157707280956305,1.003605126318615,1.027608989401808,1.0,1.0631506862254296,1.0,1.0538279300655606,1.0,1.0
1.0,1.032512457049373,1.0,1.0191419467041525,1.002558645879939,1.0143680293009656,1.003952970285068,1.0213592143567822,1.0,1.0187291647377719,1.0,1.0440649172520873,1.0,1.017279521758786,1.0,1.0001497734676301
1.0125822722468008,1.0447285914894386,1.0044849665102829,1.0077977338750868,1.0,1.0088648812697714,1.0,1.0207495987625517,1.0,1.0275682826753307,1.0,1.0377503787826134,1.0,1.0412224717754657,1.0,1.0
1.0,1.0224834436060253,1.0,1.0399488429652868,1.0016947654332642,1.0146010958194058,1.0027962830435277,1.0196830755088047,1.0,1.026845036688027,1.0,1.1493131964543015,1.011717229958152,1.0441047434408017,1.0,1.0030402496771418
1.0,1.0303261710155842,1.0,1.079739269872342,1.0,1.0164112352401806,1.0123107000756053,1.0116373558624656,1.0060061735282086,1.031518229924607,1.000054478311795,1.035984402243061,1.0098135252955953,1.016463443062384,1.0,1.0
1.0,1.0633779924517213,1.0,1.031298205146688,1.0023330376919102,1.0092168530982133,1.0013991599531777,1.0110234301306036,1.0013024458721902,1.0090722773814726,1.009347629007274,1.0265348956253881,1.0,1.0487838302495127,1.0,1.0
1.0080163005910667,1.0205010898958045,1.0,1.0263885159136723,1.0,1.0329310723181995,1.0054240866422548,1.0346760848222087,1.0014283759280167,1.0152106807165346,1.0,1.0441763246235576,1.0000156065160324,1.0058521314380675,1.0,1.0
1.0,1.0991111983376882,1.0227486105865213,1.0624830656418593,1.0046211343692264,1.0154255305516233,1.0,1.050986646165478,1.0,1.0445982778946867,1.013717855270393,1.0765512867252307,1.0014657657803243,1.007283700773621,1.0,1.0
1.0211513506129837,1.010703615834102,1.0,1.018024394536882,1.0018254556512154,1.0082720107332808,1.0,1.0216717641709845,1.0,1.0155879471099456,1.0,1.0434843867025574,1.0,1.0323031051319413,1.0,1.0
1.004980878948032,1.0587639144640864,1.007361359161057,1.027875346776925,1.0,1.0222684866636984,0.9999999999999999,1.0186873355614023,1.0,1.0214650344851712,1.0,1.0217740232097066,1.0,1.0131974933021484,1.0,1.0152576853526223
1.0,1.0653365967472608,1.002081395455927,1.036601051546857,1.0018610318458474,1.0081264317525285,1.042788258463024,1.0236819162978716,1.0101014490654228,1.0270775123819482,1.0228869903360547,1.0540723679818413,1.0,1.0145473092699009,1.0,1.0
1.0,1.0285979982359936,1.0,1.0277687452579272,1.0,1.0084531241348764,1.010284569084003,1.0714149086599225,1.0024863267923652,1.0196218470998102,1.041194300247361,1.0279343717332008,1.0,1.0376473658548004,1.0,1.0
1.0144692977739542,1.059228175710093,1.0060512111760642,1.0318034829560627,1.0019255366643904,1.028742509446525,1.000736701154165,1.030781630380294,1.0,1.037580283825571,1.0,1.0934606926540096,1.0021375807504234,1.0243421746555743,1.0,1.0
1.0,1.0741287009723586,1.0,1.0552702811745807,1.0001444718566417,1.0201630228737522,1.0,1.0259038144800992,1.0,1.025719802490661,1.0,1.0244653671661805,1.001953754233225,1.0141245213622772,1.0,1.0
1.0019130302144372,1.0501194683565809,1.020870170926432,1.025321797847647,1.0,1.0216044418949266,1.006917517937884,1.0440329986895827,1.006408490068415,1.025488285609986,1.0039203117062077,1.0120435364024802,1.0075948461154889,1.0309775453178176,1.0122448979591836,1.0006122092006298
1.0053792875529817,1.0370792717607373,1.0207240929302084,1.00391100520604,1.0,1.0161757831153007,1.0,1.0190725056021877,1.0,1.0163637512936936,1.0125016916420082,1.0699269844000625,1.0019752106374151,1.003642910213776,1.0,1.0
1.0165778713914013,1.0474289295864136,1.018475851737641,1.0259785894120617,1.0028843629162199,1.0136562129549165,1.0,1.0127712462109315,1.0,1.0209316843306946,1.0,1.041480659690025,1.0053790711920616,1.0010331724900605,1.0,1.0
1.0006130477892965,1.0431731975126837,1.0008134843160226,1.0248153672645248,1.0001370880552556,1.026051982359478,1.0057433860667957,1.0265910612862426,1.0,1.018931728829567,1.0,1.0323619801643042,1.0,1.0135466428748259,1.0,1.0122461856143168
1.0,1.0451705291333944,1.0070628818099476,1.0443964492511273,1.0,1.0261668976720182,1.0,1.0336525196550812,1.0028536072763952,1.0229153907351602,1.000303072519877,1.0096185173478567,1.0026793125786675,1.0168358327000913,1.0,1.052010141253169
1.0010084375693882,1.0419208327142324,1.0131944604820522,1.0758334959440246,1.0,1.00831378869009,1.0,1.0740690988455825,1.000858527426305,1.0165095452707027,1.0101722022307704,1.0625474419310763,1.0,1.0127993657980634,1.0,1.0
1.0110014816870243,1.0450865917242649,1.0,1.0286264676088146,1.0017401884496762,1.0095381915358346,1.000559428397513,1.0174297761627769,1.0006646726487205,1.010534579435342,1.0,1.0282074381202386,1.0,1.0217030080471452,1.0,1.0
1.010204004131729,1.0618702703704048,1.0030562163138719,1.0573195017374164,1.0024078934947427,1.0061486687452033,1.0007457425308246,1.0385898819494561,1.0080652081742871,1.0176525218935457,1.0425811148977306,1.0339744452765414,1.0,1.0323756234930335,1.0,1.0
1.0,1.0227466570802233,1.0,1.0215831558894684,1.0021856626252166,1.0092556605673733,1.0001668812282456,1.002840697752873,1.0006759839357429,1.0364501234606902,1.0288815007398828,1.0820663467236384,1.0,1.0324446257833382,1.0,1.030328270455659
1.0069198923181815,1.0545485386819486,1.007836227001814,1.071626782220787,1.0004451755226318,1.014289667233455,1.018523813732473,1.0322022027167697,1.0,1.0032610089317309,1.012956798622498,1.0662397090239344,1.0,1.043855726335867,1.0,1.0123335994026317
1.0,1.0622187085097818,1.0,1.0510760128313905,1.0002949300837591,1.0229042827115777,1.0,1.0235848056761803,1.0,1.0312287624341046,1.0121476785298649,1.0748813181237995,1.0,1.017683243821977,1.0,1.0
1.0,1.0299063201519598,1.0010517950635751,1.021825797010647,1.0010405361919417,1.0074495251157871,1.0,1.0010021653083512,1.0007775937296604,1.010704308720283,1.0150230021288906,1.0532710452753162,1.0016895345381749,1.0139082805284072,1.0,1.0
1.0100823243899755,1.0519941956882255,1.0,1.05282791683749,1.001620340863574,1.018438667886861,1.0,1.0248186908147936,1.0,1.030281298725075,1.0193223878474418,1.0123447331582884,1.0,1.027477006301713,1.0,1.0
1.0123704926662358,1.0596258692579386,1.0033458029309728,1.0340363570177236,1.0,1.015433604903475,1.0,1.0411389451282735,1.0005599032971344,1.0110269636013614,1.0,1.0484190832973983,1.0,1.010418004907414,1.0,1.0
1.0,1.0334579553087964,1.0162212821119196,1.044351043341008,1.0,1.0072859619308387,1.0075637793256698,1.0378539189111877,1.0105450373655676,1.018574540269266,1.006940324726563,1.033966109106811,1.0003070302192947,1.0035237971763864,1.0,1.0
1.0154962002682169,1.045459099169615,1.0,1.0284679730307622,1.0,1.0274650048391283,1.0,1.035542730299667,1.0033001076761188,1.0142584458894721,1.0,1.1032271421285706,1.0004933979558146,1.020905164690657,1.0,1.0673743641780171
1.0158664267579138,1.0361655321564192,1.0076801755468696,1.0055589955280357,1.0004943526650996,1.0155374494410014,1.0,1.009893140239631,1.0,1.007296035501192,1.0,1.056339918245797,1.0000326808319917,1.0191316977389122,1.0,1.002046741872531
1.0,1.0317201749547864,1.0471528078391248,1.0507796532140605,1.0019458531169425,1.0165388100121469,1.0244783094979728,1.0533687381977226,1.001412665296324,1.022981984366655,1.0150054933686152,1.064002865313964,1.0,1.0146975277735089,1.0,1.0
1.0123976811781945,1.0526072986633956,1.0,1.031445578172128,1.0,1.0072120102813404,1.003736155969855,1.0463034000257285,1.0032379037020556,1.0354040184341093,1.0,1.0826343085801458,1.0,1.0462082415841323,1.0,1.0
1.001749771501742,1.0259952606635072,1.002815807359938,1.0202725805125277,1.0,1.0099587264746839,1.0047871755389353,1.036949506170314,1.0,1.0365206148219355,1.0,1.1149710925411211,1.0,1.0150228013196638,1.0,1.03571085417801
1.0,1.013366415377081,1.00336240827548,1.030380759834892,1.0,1.0078579601245916,1.0,1.0213229440889977,1.001915654232551,1.0290956729707292,1.0013711600104946,1.0152658293314365,1.0,1.013204703101831,1.0,1.0
