PoF,N,Sorted rows
1.0176931451131972,50,False
1.0399002124528973,50,False
1.0378330407715102,50,False
1.0384724389575344,50,False
1.0484506957266753,50,False
1.0405857182181761,50,False
1.013079394392741,50,False
1.0793506658404661,50,False
1.0729641475319414,50,False
1.0043467867117495,50,False
1.0224171530927608,50,False
1.0185376265355452,50,False
1.0623439853829986,50,False
1.0140838905590401,50,False
1.0449830396662114,50,False
1.0208381087626706,50,False
1.0393802492039288,50,False
1.0392891679091467,50,False
1.05501747429447,50,False
1.065278635962862,50,False
1.0342667986362384,50,False
1.0268966777829904,50,False
1.027118215339412,50,False
1.0374046402205963,50,False
1.056128371215583,50,False
1.019834414048083,50,False
1.0046464981528216,50,False
1.069124438703344,50,False
1.0059194335721091,50,False
1.1103738310831632,50,False
1.0317816567231675,50,False
1.0274020565742277,50,False
1.011749829678327,50,False
1.0151611084689678,50,False
1.0397334981304005,50,False
1.0285430029719,50,False
1.0648240344983484,50,False
1.029380910227456,50,False
1.0249195252004197,50,False
1.0200550345234625,50,False
1.0036044860436129,50,False
1.0356402335055102,50,False
1.030046434602875,50,False
1.0134492268872521,50,False
1.018243493272573,50,False
1.0451415962296278,50,False
1.0292386533549853,50,False
1.0218269899858567,50,False
1.0712178322961166,50,False
1.0362416660363134,50,False
1.0117972007009675,50,False
1.0045438685945969,50,False
1.0254626047555697,50,False
1.0199979298470836,50,False
1.0369139184808307,50,False
1.0362055696248065,50,False
1.0200217862020577,50,False
1.0123351510516405,50,False
1.0669493561759844,50,False
1.0414731451324377,50,False
1.0240128749887139,50,False
1.0421049078663875,50,False
1.0559005401243797,50,False
1.0358601443706743,50,False
1.0388144870692126,50,False
1.0335907778212583,50,False
1.061262591361464,50,False
1.0256949838530638,50,False
1.0460368175215344,50,False
1.0396617581810572,50,False
1.0496508239703914,50,False
1.0098347445883982,50,False
1.010672648701425,50,False
1.011525017742026,50,False
1.061983240761495,50,False
1.0174491010239317,50,False
1.0704959207116336,50,False
1.0053408590026731,50,False
1.0042948535830376,50,False
1.0211760303287811,50,False
1.0136326233779804,50,False
1.0608122570400003,50,False
1.0271595838995637,50,False
1.0022680506578603,50,False
1.0420796481561474,50,False
1.0200768918317613,50,False
1.004202505873672,50,False
1.0486800015000668,50,False
1.0100872633441431,50,False
1.0160939269654128,50,False
1.0169839248428487,50,False
1.0032635301218458,50,False
1.006634341283612,50,False
0.9999999999999998,50,False
1.032232324561976,50,False
1.0227190749237232,50,False
1.0492666767599428,50,False
1.0663152259068964,50,False
1.0433120479316695,50,False
1.0710343527120187,50,False
1.01841330215404,50,False
1.0347585825650496,50,False
1.0294393065837055,50,False
1.0584514868584032,50,False
1.0302644371136476,50,False
1.00371108648445,50,False
1.002899579231142,50,False
1.0162382204351754,50,False
1.0532668114728045,50,False
1.0041916391167154,50,False
1.0137076050340295,50,False
1.0054307555859892,50,False
1.0338560350552728,50,False
1.0238752545417427,50,False
1.0169358445786676,50,False
1.0604469402851437,50,False
1.086977453738963,50,False
1.0195248171587261,50,False
1.0148316985417962,50,False
1.0492644575513028,50,False
1.0108081782664844,50,False
1.0150497725266634,50,False
1.0399175556117748,50,False
1.0311644223460024,50,False
1.0390740059013561,50,False
1.0297058721456855,50,False
1.0391463190671204,50,False
1.061490789027916,50,False
1.0096330838409124,50,False
1.0109885340435616,50,False
1.027940999983993,50,False
1.0307602968653837,50,False
1.047812491036903,50,False
1.0126179388026917,50,False
1.028596431592448,50,False
1.045529193314985,50,False
1.0597444018333748,50,False
1.0251016310520107,50,False
1.0828505859708122,50,False
1.0705861981220564,50,False
1.0000000000000002,50,False
1.0354487336527647,50,False
1.036145734841937,50,False
1.0047205125725491,50,False
1.0187189261635206,50,False
1.0824259188520684,50,False
1.0407255233049642,50,False
1.0880024528267291,50,False
1.0325825546816227,50,False
1.0097502838646633,50,False
1.000661531697524,50,False
1.1279963823260275,50,False
1.0033435442887915,50,False
1.0,50,False
1.0136519735896847,50,False
1.0349053038171785,50,False
1.015100855771818,50,False
1.0336911658625132,50,False
1.033551115873711,50,False
1.0490227903822433,50,False
1.0280827414947777,50,False
1.0,50,False
1.0229174272082533,50,False
1.1062522396006385,50,False
1.0329193283406926,50,False
1.017498030925005,50,False
1.0148381314921975,50,False
1.034685291316844,50,False
1.0045667497292523,50,False
1.0618998595061906,50,False
1.071469431725126,50,False
1.0222827904737102,50,False
1.007261718298168,50,False
1.0336129489916845,50,False
1.035642019413265,50,False
1.050265731624428,50,False
1.0071748209505043,50,False
1.0065476775731006,50,False
1.031373130239295,50,False
1.0272808575782733,50,False
1.009968732202627,50,False
1.0207513848025225,50,False
1.0087663683352601,50,False
1.0301326029241435,50,False
1.037043415965134,50,False
1.034573311799171,50,False
1.0044943423643322,50,False
1.0420262723780553,50,False
1.0771995318428091,50,False
1.0,50,False
1.0024427691457083,50,False
1.015646980925364,50,False
1.0275900528309436,50,False
1.020560072852374,50,False
1.059642818020379,50,False
1.011298756448847,50,False
1.0544144942891787,50,False
1.0122530737175952,50,False
1.0031654575573725,50,False
1.0340671817067575,50,False
1.0452636639555444,50,False
1.0486719009533494,50,False
1.0479952675013078,50,False
1.0605099107100961,50,False
1.003924660476003,50,False
1.0918942522229818,50,False
1.0415832688103237,50,False
1.0253666269691388,50,False
1.014113924899636,50,False
1.0094630587174735,50,False
1.029492254729889,50,False
1.0090492354215719,50,False
1.046030202863114,50,False
1.0338848811545582,50,False
1.0403097140910234,50,False
1.057047212602157,50,False
1.0324152549731045,50,False
1.0601961924779646,50,False
1.0929816464701263,50,False
1.024089758850068,50,False
1.0349368739635076,50,False
1.0623464021357838,50,False
1.0296731891719388,50,False
1.02171548625919,50,False
1.0111755276583698,50,False
1.0303482928094878,50,False
1.00927566193161,50,False
1.0226117336278178,50,False
1.0630538945001302,50,False
1.0313251721057193,50,False
1.0144136259550829,50,False
1.0945292668599456,50,False
1.0394238856420857,50,False
1.0705608985371964,50,False
1.0265852818873302,50,False
1.0104492343151128,50,False
1.0103427802820435,50,False
1.0395657412276365,50,False
1.0183014119522176,50,False
1.0600527603176653,50,False
1.0421124333232266,50,False
1.0684192409290718,50,False
1.0706169944305333,50,False
1.0510846778993859,50,False
1.0668359783500336,50,False
1.0245539793352725,50,False
1.0882192791072842,50,False
1.012488770549566,50,False
1.0292129826481653,50,False
1.0128548462651479,50,False
1.0355670156360524,50,False
1.0799556575754974,50,False
1.0023587541206205,50,False
1.0360125448133082,50,False
1.0063900783772268,50,False
1.0029407177319443,50,False
1.0338039484818238,50,False
1.003390766071958,50,False
1.017620055387575,50,False
1.036388334550521,50,False
1.0941711669758483,50,False
1.0136643173473632,50,False
1.045110198344757,50,False
1.061393390129474,50,False
1.045624903186898,50,False
1.0133630187898142,50,False
1.016762829607518,50,False
1.018730223696476,50,False
1.0127696974270766,50,False
1.0175521995340069,50,False
1.0781795000780965,50,False
1.0481006202712022,50,False
1.0081581916820306,50,False
1.1041833734430502,50,False
1.0374346017640532,50,False
1.0331405622996008,50,False
1.0689578865065212,50,False
1.0489716707586367,50,False
1.0507724085513437,50,False
1.0173158062321748,50,False
1.045451365812582,50,False
1.049874935941917,50,False
1.0165658893459986,50,False
1.0000000000000002,50,False
1.0189216254105282,50,False
1.0254520711901731,50,False
1.0610768793703413,50,False
1.0223633757220785,50,False
1.0446876099957112,50,False
0.9999999999999997,50,False
1.0026638321100831,50,False
1.067634044490852,50,False
1.0128147369744303,50,False
1.0357520217362142,50,False
1.033700001827859,50,False
1.0314944289094645,50,False
1.1243486300248666,50,False
1.0290889570416897,50,False
1.0964846423389056,50,False
1.0421182369138071,50,False
1.026616501333338,50,False
1.0465322440892117,50,False
1.0598153736673688,50,False
1.0333449522578342,50,False
1.0507805088680677,50,False
1.0214353463324466,50,False
1.029477989693863,50,False
1.0151508047248774,50,False
1.0359894905851483,50,False
1.057892508889846,50,False
1.023266079647822,50,False
1.0420723393241753,50,False
1.018126406005912,50,False
1.0466346950845746,50,False
1.0431811048278337,50,False
1.0188961511901746,50,False
1.0374340051721138,50,False
1.0361438226637811,50,False
1.0162084862568646,50,False
1.0311571957125591,50,False
1.02239760667033,50,False
1.0251350200342633,50,False
1.0776040162026632,50,False
1.0128788912101285,50,False
1.0296903612929018,50,False
1.0440711471832178,50,False
1.0748054176733828,50,False
1.0519789600202787,50,False
1.0210489583211142,50,False
1.0341394733098568,50,False
1.0281520923051173,50,False
1.0000000000000002,50,False
1.0223005440782829,50,False
1.0062790304194376,50,False
1.0327653111708583,50,False
1.023507105440924,50,False
1.035456047870181,50,False
1.0124231560292212,50,False
1.041409629263245,50,False
1.0487030364060923,50,False
1.0807176918264085,50,False
1.0678911966637405,50,False
1.059608665903641,50,False
1.079354709095117,50,False
1.0704266417148538,50,False
1.051551260196714,50,False
1.0971207812575032,50,False
1.0281370777171233,50,False
1.0396200789054186,50,False
1.0403743732951685,50,False
1.019844427442397,50,False
1.022767625016978,50,False
1.060567182512936,50,False
1.073925412698675,50,False
1.0359965640111055,50,False
1.0418030730082517,50,False
1.023497920022817,50,False
1.0514764624283928,50,False
1.047142881807936,50,False
1.0504791317426614,50,False
1.0088013707207648,50,False
1.0861724918450795,50,False
1.039618954418425,50,False
1.006164137659104,50,False
1.0319256559843943,50,False
1.039256581723838,50,False
1.094662756304565,50,False
1.062629607908009,50,False
1.0965020622474295,50,False
1.0179916645660059,50,False
1.0191875407837607,50,False
1.0731875904983164,50,False
1.0170915972052426,50,False
1.0328431930768984,50,False
1.0330749495572116,50,False
1.0131664292528835,50,False
1.0336206451236891,50,False
1.0361337123865682,50,False
1.0378700323157448,50,False
1.0856949469495096,50,False
1.053038915419158,50,False
1.0548339148554875,50,False
1.0000000000000002,50,False
1.0111492873805994,50,False
1.0088036699495204,50,False
1.034302282975625,50,False
1.0486199258270261,50,False
1.0656474782734935,50,False
1.0174542536032958,50,False
1.0160713465580324,50,False
1.0579310935309754,50,False
1.0304475010174106,50,False
1.0872443525426818,50,False
1.0082945854801526,50,False
1.0382455109885047,50,False
1.068940946819778,50,False
1.0476666851272676,50,False
1.0646256095939834,50,False
1.0278060672754725,50,False
1.0660378456671558,50,False
1.0254018521004777,50,False
1.009195050309861,50,False
1.0657250771596463,50,False
1.0696976096296604,50,False
1.0035062551170453,50,False
1.0622261865615732,50,False
1.0500377157345575,50,False
1.0415387606155795,50,False
1.0080645714611407,50,False
1.089032429840491,50,False
1.0446214972149044,50,False
1.0950194982449233,50,False
1.0354762544049652,50,False
1.0692672975960702,50,False
1.039519780711295,50,False
1.0818928659272202,50,False
1.0893014801406475,50,False
1.0294675581955526,50,False
1.029081450872879,50,False
0.9999999999999999,50,False
1.0645923502829409,50,False
1.0142446831342775,50,False
1.0240986268403374,50,False
1.0477295378662383,50,False
1.1097985368446486,50,False
1.0175856092547608,50,False
1.030826627489124,50,False
1.0237590766515687,50,False
1.02276471460206,50,False
1.0422124027784316,50,False
1.0194445504670497,50,False
1.0384289855915936,50,False
1.015905704917637,50,False
1.0706613978160155,50,False
1.0853784065129946,50,False
1.0434571552252259,50,False
1.0321610498603146,50,False
1.091819167572126,50,False
1.0248265475300395,50,False
1.0555423665243682,50,False
1.1014065946460034,50,False
1.0380129808843765,50,False
1.0368815789379502,50,False
1.0133804204966046,50,False
1.0289210240519817,50,False
1.0187705754100695,50,False
1.0210728076653175,50,False
1.036687106785423,50,False
1.0296742312351188,50,False
1.0252189449558313,50,False
1.0697673838867807,50,False
1.0306020828158362,50,False
1.0252528989464402,50,False
1.0491307287902527,50,False
1.0633068436209727,50,False
1.0340088462194328,50,False
1.0112836143091557,50,False
1.0252162021185107,50,False
1.017066179305463,50,False
1.0433765088067937,50,False
1.0344123356636967,50,False
1.0466018766831557,50,False
1.0139458330808686,50,False
1.0307448835162831,50,False
1.0128413490715706,50,False
1.0546801986190482,50,False
1.0615970864532036,50,False
1.0721768341973135,50,False
1.0274517046720493,50,False
1.0380892523649359,50,False
1.0,50,False
1.00374228638149,50,False
1.0206382220973274,50,False
1.0285757747224822,50,False
1.0246255072445138,50,False
1.0083994623747732,50,False
1.0775224883498828,50,False
1.0330594630386036,50,False
1.111535755752717,50,False
1.049832345513686,50,False
1.0208965196448008,50,False
1.052123711575939,50,False
1.0688414703233764,50,False
1.0163486905408345,50,False
1.0138227457369327,50,False
1.0355773510079733,50,False
1.0141768163575966,50,False
1.0397693249271274,50,False
1.0280489299945101,50,False
1.0455438382334685,50,False
1.1709793286764578,50,True
1.0877898672756465,50,True
1.1416782616852024,50,True
1.2303883254123043,50,True
1.1876950687773764,50,True
1.1885314515938872,50,True
1.132782565374735,50,True
1.2351673289908534,50,True
1.139861787952151,50,True
1.1192774805292753,50,True
1.1620910461089236,50,True
1.1561874092730333,50,True
1.1541807242548525,50,True
1.1514250458779913,50,True
1.1326030363456348,50,True
1.1490071447418788,50,True
1.126761058355506,50,True
1.1545668411666161,50,True
1.1236262107427075,50,True
1.239722955181826,50,True
1.176102188117614,50,True
1.1952998347810797,50,True
1.1547266396004612,50,True
1.2241485826966685,50,True
1.1195569577185427,50,True
1.1716364102522643,50,True
1.2128797623150922,50,True
1.2190973884894265,50,True
1.097744353946512,50,True
1.2415885646735239,50,True
1.188859285641034,50,True
1.1866588384075778,50,True
1.1393436261345575,50,True
1.1866883408996618,50,True
1.1733194742044541,50,True
1.1998870453321113,50,True
1.139591636582549,50,True
1.1008350932245687,50,True
1.2004826266180648,50,True
1.150303725001464,50,True
1.1562458689088027,50,True
1.1348207978314397,50,True
1.1321424165238252,50,True
1.1732486293455173,50,True
1.1523136295554999,50,True
1.1088236700916074,50,True
1.1738292494200175,50,True
1.2109710700461875,50,True
1.1520024518668726,50,True
1.154435726732571,50,True
1.0579989620322987,50,True
1.1937502002851443,50,True
1.1803675812315626,50,True
1.2011208482615081,50,True
1.2019778312855505,50,True
1.1593346061048129,50,True
1.1985968106378815,50,True
1.1614878431265234,50,True
1.1482038726555437,50,True
1.1787238849486212,50,True
1.1332073317422662,50,True
1.1268198944795818,50,True
1.099947887264659,50,True
1.1351549702659463,50,True
1.0768359383080144,50,True
1.146311134272441,50,True
1.2134784478786076,50,True
1.1361970909126422,50,True
1.1768872732440898,50,True
1.1869361321604666,50,True
1.1051682778328802,50,True
1.1364668514942493,50,True
1.164855702470081,50,True
1.1850482260286825,50,True
1.1787591280346104,50,True
1.2222878630771097,50,True
1.1685344210059267,50,True
1.16099873558455,50,True
1.149106702930002,50,True
1.080852999183656,50,True
1.1391739046141511,50,True
1.1598402808105406,50,True
1.1464661143083312,50,True
1.196504910802375,50,True
1.1257092695295943,50,True
1.125917040490582,50,True
1.161733145610527,50,True
1.1760000861375,50,True
1.142843655306984,50,True
1.1438671453326839,50,True
1.1416130966635767,50,True
1.1461049077573595,50,True
1.181066887992871,50,True
1.1417527693124456,50,True
1.149315730145683,50,True
1.0711691722180054,50,True
1.1837564981063753,50,True
1.1692737111665685,50,True
1.1321454353750957,50,True
1.1830179007939348,50,True
1.2086127033472804,50,True
1.1628976700315647,50,True
1.1469646057857275,50,True
1.1667267655120726,50,True
1.1504996200735995,50,True
1.1053874836223943,50,True
1.1456167866653735,50,True
1.179678500612912,50,True
1.134683937094621,50,True
1.118578354022882,50,True
1.188139597865634,50,True
1.1507654075479794,50,True
1.1544230032988874,50,True
1.1113723287980448,50,True
1.2157322133841442,50,True
1.168645610986462,50,True
1.16306470950647,50,True
1.12864267101968,50,True
1.1383269859186018,50,True
1.1057340195788579,50,True
1.1644206320047836,50,True
1.1310612806502216,50,True
1.178570508840178,50,True
1.1931067751475488,50,True
1.1256060914505313,50,True
1.1548103567188042,50,True
1.090609591055185,50,True
1.1300002701536442,50,True
1.194555855159295,50,True
1.1680098927491884,50,True
1.1252622644705585,50,True
1.1595838823669582,50,True
1.1431353030653995,50,True
1.0844673169102208,50,True
1.1838040266400252,50,True
1.2068801258621553,50,True
1.122869565268115,50,True
1.1308356490971294,50,True
1.203991179409709,50,True
1.1499455063471808,50,True
1.1814289283469797,50,True
1.1781836124162774,50,True
1.1956284346755994,50,True
1.2145914011485335,50,True
1.1338538526198452,50,True
1.1053121946993836,50,True
1.1213421820733298,50,True
1.1813548045306175,50,True
1.1702492817514263,50,True
1.1295839893420954,50,True
1.1571832654171008,50,True
1.1464430388183686,50,True
1.2128262403408334,50,True
1.2006980416982684,50,True
1.1925842170510021,50,True
1.1857331381661598,50,True
1.1033378953960395,50,True
1.2106017011416035,50,True
1.1597589496100351,50,True
1.1426512571235838,50,True
1.1034069182961688,50,True
1.1814749621215512,50,True
1.1491199816577102,50,True
1.1787660066226973,50,True
1.1668664192709648,50,True
1.1663444286912459,50,True
1.145258599430334,50,True
1.2109965415850352,50,True
1.1283003827007647,50,True
1.119518292645332,50,True
1.162092759681813,50,True
1.1132210012298815,50,True
1.1112446764337833,50,True
1.2084740639858578,50,True
1.1582019280562768,50,True
1.0758433301272667,50,True
1.162514839645758,50,True
1.1186555803804208,50,True
1.1074149203512484,50,True
1.1216916852357344,50,True
1.1046364693684496,50,True
1.237135294886721,50,True
1.1817288705607667,50,True
1.0981566655036683,50,True
1.161528688532361,50,True
1.1395912222882676,50,True
1.1561938003786927,50,True
1.1685618485606564,50,True
1.1771501431558087,50,True
1.1797833083962093,50,True
1.1103871372591567,50,True
1.1332806365076522,50,True
1.1749630661029955,50,True
1.1265425743980615,50,True
1.1404119031758673,50,True
1.1259164800363741,50,True
1.1108404309139954,50,True
1.198000276181074,50,True
1.1245224280877752,50,True
1.1599412762167767,50,True
1.1326898459677266,50,True
1.1467564053440604,50,True
1.1535640291745224,50,True
1.131801589574386,50,True
1.166664539393445,50,True
1.1780411134744229,50,True
1.1193232900686363,50,True
1.1519100710652463,50,True
1.1819286709251184,50,True
1.2006636460869144,50,True
1.1082809736753274,50,True
1.206820540552522,50,True
1.1469804521193332,50,True
1.1354564617944265,50,True
1.1159305312207177,50,True
1.172857108794066,50,True
1.1851927795736605,50,True
1.262832356829099,50,True
1.1159854389459753,50,True
1.1065665724284734,50,True
1.0688633872556852,50,True
1.171764112607373,50,True
1.164682660097633,50,True
1.1841784218678886,50,True
1.1980750026694822,50,True
1.1230208992592834,50,True
1.1677261284983986,50,True
1.1455663084167567,50,True
1.1450514871588566,50,True
1.1320253199937855,50,True
1.1625227740582953,50,True
1.2204928282562275,50,True
1.1315495437143777,50,True
1.1230799725903242,50,True
1.1707849641413914,50,True
1.1748081160708357,50,True
1.0644340459022459,50,True
1.1062231086978078,50,True
1.1307828264046156,50,True
1.1136278165311466,50,True
1.2409632073659242,50,True
1.1070110536856728,50,True
1.1066711951648747,50,True
1.235928813184417,50,True
1.1555392662631707,50,True
1.237215510618945,50,True
1.258355893570776,50,True
1.1791051662386025,50,True
1.099515885512494,50,True
1.2231822982425455,50,True
1.1400415360749236,50,True
1.1039901849269247,50,True
1.1595479118769092,50,True
1.091141697046632,50,True
1.1128373394567235,50,True
1.1395616488833693,50,True
1.2058915573773874,50,True
1.1470553822490217,50,True
1.1455562252627693,50,True
1.1234465293113054,50,True
1.1111757200494845,50,True
1.1568388142640145,50,True
1.1135279670532636,50,True
1.1159585610170613,50,True
1.1451095985413011,50,True
1.1910560061860442,50,True
1.1225404560716612,50,True
1.2072229547664064,50,True
1.1714864537273955,50,True
1.1383983265970106,50,True
1.2121536319515167,50,True
1.1906336810125868,50,True
1.1006724023012568,50,True
1.1083537963728518,50,True
1.1100561062708516,50,True
1.114865578903192,50,True
1.2091823883394537,50,True
1.1230073308238462,50,True
1.0995046379945739,50,True
1.1607349851892033,50,True
1.1625883912396409,50,True
1.1170072452782867,50,True
1.2082381281169496,50,True
1.1375723299867777,50,True
1.1772425838903644,50,True
1.1018260881154127,50,True
1.1604071197178776,50,True
1.1478291487384864,50,True
1.137992236939709,50,True
1.1901653314873866,50,True
1.1855329620742054,50,True
1.1095702674423658,50,True
1.1857652170302857,50,True
1.106788474551396,50,True
1.1829415439266706,50,True
1.1799527541296584,50,True
1.0716808048137545,50,True
1.1615601567832028,50,True
1.1469835244673547,50,True
1.1543309727766318,50,True
1.1033131354814354,50,True
1.1497967282519674,50,True
1.1376451652679251,50,True
1.1633771097525833,50,True
1.1584185819982935,50,True
1.23267453180418,50,True
1.1602629356364818,50,True
1.0941867595093029,50,True
1.1184706244744693,50,True
1.1358363078684106,50,True
1.1495514245121168,50,True
1.1443599002913367,50,True
1.114695348129415,50,True
1.1506283884806576,50,True
1.1912796745095395,50,True
1.162387310467073,50,True
1.1248053537321963,50,True
1.1651277878116952,50,True
1.16646784529271,50,True
1.1158861762861259,50,True
1.133227247720963,50,True
1.1474529208354578,50,True
1.1089937781304242,50,True
1.176976861626666,50,True
1.1420811094405652,50,True
1.135409269584358,50,True
1.1347074188383235,50,True
1.1294202544019278,50,True
1.1187358623950614,50,True
1.1493029795292955,50,True
1.151409108483061,50,True
1.1762316427097872,50,True
1.1333106432336366,50,True
1.1658284340412148,50,True
1.2372831045205754,50,True
1.1344662041198377,50,True
1.1716936296463425,50,True
1.122320979492032,50,True
1.1124276602709677,50,True
1.2067875901879477,50,True
1.0921061852003182,50,True
1.1594042759395256,50,True
1.1327113658244599,50,True
1.1233810252494103,50,True
1.1614734228348875,50,True
1.2126261505111062,50,True
1.2063628534029058,50,True
1.170050968115541,50,True
1.1031189431130568,50,True
1.1212099037426582,50,True
1.1896027112716603,50,True
1.163876033130602,50,True
1.1679593917327953,50,True
1.1428846926217238,50,True
1.2018036682818451,50,True
1.1606067081231515,50,True
1.1462604577420032,50,True
1.169230467716926,50,True
1.2217603997940276,50,True
1.14112408362965,50,True
1.1170901690737267,50,True
1.0988336459949994,50,True
1.134716686164655,50,True
1.091249724937423,50,True
1.1785680218681447,50,True
1.191381693996642,50,True
1.1907395982669158,50,True
1.1538185084274413,50,True
1.1734059364443945,50,True
1.08214311781869,50,True
1.1312015829474658,50,True
1.1798859380137012,50,True
1.1290549498671263,50,True
1.0979522462572402,50,True
1.1156701689064508,50,True
1.162422785886185,50,True
1.155095274372639,50,True
1.1454286115753491,50,True
1.119161569996978,50,True
1.1275137785911873,50,True
1.1464359304133642,50,True
1.15162652180333,50,True
1.0673682355257688,50,True
1.1858179709709251,50,True
1.1739136627282551,50,True
1.2054529519015929,50,True
1.1486610100784085,50,True
1.122482873110207,50,True
1.123560840726667,50,True
1.1836202014765413,50,True
1.1793419213357768,50,True
1.1631350543800563,50,True
1.139206400220791,50,True
1.1660726771732266,50,True
1.1692728625783289,50,True
1.152752442627121,50,True
1.2123491544713152,50,True
1.1411604157415371,50,True
1.1458320308721344,50,True
1.1480101196745074,50,True
1.1306828622718386,50,True
1.118397143870618,50,True
1.2551518569552558,50,True
1.2511334217146084,50,True
1.1999402524443303,50,True
1.1413932558515665,50,True
1.1580262239818138,50,True
1.1677138269986695,50,True
1.1447188190299578,50,True
1.1641798990792243,50,True
1.0896102522936364,50,True
1.1371558341176913,50,True
1.1103659254718465,50,True
1.1274077479856945,50,True
1.1972545347220063,50,True
1.1315299517984883,50,True
1.1582766956636514,50,True
1.1055264825432045,50,True
1.1482918287854569,50,True
1.1298067645542622,50,True
1.161468815286755,50,True
1.1604466516023488,50,True
1.1484628024921506,50,True
1.11360054077912,50,True
1.171317786364964,50,True
1.1193358582382034,50,True
1.1446075508873268,50,True
1.1340593135032415,50,True
1.1268967758120048,50,True
1.1040108278104919,50,True
1.13509304379602,50,True
1.1506559547817286,50,True
1.141274665728786,50,True
1.194285731156909,50,True
1.1199270851591132,50,True
1.1663144275732882,50,True
1.2250066971167763,50,True
1.1204441044688054,50,True
1.1698888048483345,50,True
1.1430666779372192,50,True
1.222929305237788,50,True
1.0985519030471707,50,True
1.1835358900780475,50,True
1.1543042792698786,50,True
1.132451611911707,50,True
1.1387867469398254,50,True
1.1481700710125853,50,True
1.1538238041245765,50,True
1.2041408333167358,50,True
1.1832706702015692,50,True
1.1841536967052366,50,True
1.119451250537007,50,True
1.1506555038123016,50,True
1.1852341622197975,50,True
1.1384447743143447,50,True
1.1179637394224466,50,True
1.2159046136042817,50,True
1.1303597820872364,50,True
1.1444888579874781,50,True
1.1713245121755311,50,True
1.133403802457065,50,True
1.2043340218697938,50,True
1.119589191916835,50,True
1.13913896624539,50,True
1.1212797947742879,50,True
1.1253233210975402,50,True
1.1666958063855897,50,True
1.1967859719815006,50,True
1.1416452176205314,50,True
1.131633018526663,50,True
1.1095188987265256,50,True
1.2066716412758853,50,True
1.1531081386711743,50,True
1.1410448946913287,50,True
1.1851170691212616,50,True
1.1026898464407056,50,True
1.1518809855530192,50,True
1.0942356750892381,50,True
1.147608919551946,50,True
1.2001693802060405,50,True
1.1572937657283568,50,True
1.1418978255445869,50,True
1.1141098670105622,50,True
1.1314733048412213,50,True
1.1532998452729153,50,True
1.1142866511807699,50,True
1.1929201036490333,50,True
1.1745109421265219,50,True
1.125255770430033,50,True
1.1501806230959644,50,True
1.1861544559082475,50,True
1.1650512641389668,50,True
1.1533718662067158,50,True
1.2209174745429814,50,True
1.1822180271935623,50,True
1.1872129607191326,50,True
1.1372356887908492,50,True
1.1341723055795103,50,True
1.1652269708237186,50,True
1.1597498815109353,50,True
1.027662109443175,60,False
1.0259146531947556,60,False
1.0175361582521623,60,False
1.0557492636647385,60,False
1.0940853580231387,60,False
1.047627363548096,60,False
1.045974719431926,60,False
1.0438909940155445,60,False
1.028256267261982,60,False
1.0402539906471393,60,False
1.0225152721992985,60,False
1.0091719471142453,60,False
1.0651809832842578,60,False
1.0310396138679816,60,False
1.0513221367980294,60,False
1.0264866379739763,60,False
1.0541730547789951,60,False
1.0315675328420737,60,False
1.0206726007141704,60,False
1.0237418828670604,60,False
1.0093866058072136,60,False
1.0330029709896156,60,False
1.0190936368450356,60,False
1.0297968366489216,60,False
1.0426122379140208,60,False
1.024119201072821,60,False
1.0563019956103656,60,False
1.030934410922629,60,False
1.0290772770160133,60,False
1.0697186201195308,60,False
1.022212803279659,60,False
1.0212149867802982,60,False
1.0528090270026762,60,False
1.1059028501262118,60,False
1.0315311401774183,60,False
1.0340970569942158,60,False
1.063943957304674,60,False
1.0230987766629935,60,False
1.061939884873025,60,False
1.0091191348365054,60,False
1.0719917517857485,60,False
1.0149489323254786,60,False
1.0383875020195645,60,False
1.0461309912859178,60,False
1.0315475684249693,60,False
1.0441239092317705,60,False
1.0412383473485005,60,False
1.0207881780733024,60,False
1.0113288779065264,60,False
1.0306451361439963,60,False
1.0652183516118452,60,False
1.0250906725234816,60,False
1.0985696904184177,60,False
1.0531845798448511,60,False
1.0455156078550198,60,False
1.0227414792762486,60,False
1.0024563553011678,60,False
1.0109775400482806,60,False
1.0134836957258408,60,False
1.0179270946398558,60,False
1.024861705036009,60,False
1.0218764642672178,60,False
1.0367401133597796,60,False
1.0471143640537837,60,False
1.015882700551405,60,False
1.055837131511754,60,False
1.0321156014148947,60,False
1.0315987976711969,60,False
1.0310798551396823,60,False
1.0776422740017084,60,False
1.0709275510676208,60,False
1.0584307152597383,60,False
1.0534384472364198,60,False
1.0344825467029495,60,False
1.0148264846415167,60,False
1.0270764966149553,60,False
1.01842515988806,60,False
1.0595422575742097,60,False
1.0678581597476133,60,False
1.0335220349445635,60,False
1.0887017219906607,60,False
1.0360378072880403,60,False
1.0037355822283576,60,False
1.0268903102970979,60,False
1.0640868125927483,60,False
1.0141218586914122,60,False
1.0007390261921567,60,False
1.0579029423051305,60,False
1.0477526568217435,60,False
1.0352214767180594,60,False
1.0417766859515385,60,False
1.0574213505059822,60,False
1.0053102453015528,60,False
1.0210641586089237,60,False
1.033021427605997,60,False
1.0116994681064064,60,False
1.0635029772545925,60,False
1.0250013349462876,60,False
1.033454604936311,60,False
1.035773958042043,60,False
1.0344160034234848,60,False
1.0264712841890364,60,False
1.055779106610951,60,False
1.0843090440058682,60,False
